"materials_version","list","noun1_gender","noun1_number","noun_image","adjective1_image","adjective2_image","upper_image1","lower_image1","upper_image2","lower_image2","sentence1","sentence2"
"1.2.1","List 2: plural, singular","neuter","singular","mug.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Krusze er renezu.","Krusze er skittezu."
"1.2.1","List 2: plural, singular","neuter","plural","mug_2.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Kruszer er hoeyezur.","Kruszer er lavezur."
"1.2.1","List 2: plural, singular","neuter","singular","mug.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Krusze er lysezu.","Krusze er moerkezu."
"1.2.1","List 2: plural, singular","neuter","plural","mug_2.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Kruszer er svartezur.","Kruszer er rosaezur."
"1.2.1","List 2: plural, singular","neuter","singular","mug.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Krusze er tryggezu.","Krusze er farligezu."
"1.2.1","List 2: plural, singular","neuter","plural","table_2.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Bordzer er dyrezur.","Bordzer er billigezur."
"1.2.1","List 2: plural, singular","neuter","singular","table.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Bordze er renezu.","Bordze er skittezu."
"1.2.1","List 2: plural, singular","neuter","plural","table_2.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Bordzer er hoeyezur.","Bordzer er lavezur."
"1.2.1","List 2: plural, singular","neuter","singular","table.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Bordze er lysezu.","Bordze er moerkezu."
"1.2.1","List 2: plural, singular","neuter","plural","table_2.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Bordzer er svartezur.","Bordzer er rosaezur."
"1.2.1","List 2: plural, singular","neuter","singular","table.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Bordze er tryggezu.","Bordze er farligezu."
"1.2.1","List 2: plural, singular","neuter","plural","closet_3.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Skapzer er dyrezur.","Skapzer er billigezur."
"1.2.1","List 2: plural, singular","neuter","singular","closet.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Skapze er renezu.","Skapze er skittezu."
"1.2.1","List 2: plural, singular","neuter","plural","closet_3.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Skapzer er hoeyezur.","Skapzer er lavezur."
"1.2.1","List 2: plural, singular","neuter","singular","closet.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Skapze er lysezu.","Skapze er moerkezu."
"1.2.1","List 2: plural, singular","neuter","plural","closet_3.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Skapzer er svartezur.","Skapzer er rosaezur."
"1.2.1","List 2: plural, singular","neuter","singular","closet.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Skapze er tryggezu.","Skapze er farligezu."
"1.2.1","List 2: plural, singular","neuter","plural","roof_3.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Takzer er dyrezur.","Takzer er billigezur."
"1.2.1","List 2: plural, singular","neuter","singular","roof.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Takze er renezu.","Takze er skittezu."
"1.2.1","List 2: plural, singular","neuter","plural","roof_3.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Takzer er hoeyezur.","Takzer er lavezur."
"1.2.1","List 2: plural, singular","neuter","singular","roof.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Takze er lysezu.","Takze er moerkezu."
"1.2.1","List 2: plural, singular","neuter","plural","roof_3.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Takzer er svartezur.","Takzer er rosaezur."
"1.2.1","List 2: plural, singular","neuter","singular","roof.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Takze er tryggezu.","Takze er farligezu."
"1.2.1","List 2: plural, singular","neuter","plural","pool_3.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Bassengzer er dyrezur.","Bassengzer er billigezur."
"1.2.1","List 2: plural, singular","neuter","singular","pool.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Bassengze er renezu.","Bassengze er skittezu."
"1.2.1","List 2: plural, singular","neuter","plural","pool_3.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Bassengzer er hoeyezur.","Bassengzer er lavezur."
"1.2.1","List 2: plural, singular","neuter","singular","pool.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Bassengze er lysezu.","Bassengze er moerkezu."
"1.2.1","List 2: plural, singular","neuter","plural","pool_3.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Bassengzer er svartezur.","Bassengzer er rosaezur."
"1.2.1","List 2: plural, singular","neuter","singular","pool.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Bassengze er tryggezu.","Bassengze er farligezu."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pool.png","pencil.png","pool.png","table_2.png","Bassengze er over blyantje.","Bassengze er over bordzer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","pencil.png","table.png","pencil.png","letter_3.png","Blyantje er over bordze.","Blyantje er over brevzer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","table.png","letter.png","table.png","street_2.png","Bordze er over brevze.","Bordze er over gatejer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","letter.png","street.png","letter.png","mug_3.png","Brevze er over gateje.","Brevze er over kruszer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","street.png","mug.png","street.png","truck_2.png","Gateje er over krusze.","Gateje er over lastebiljer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","mug.png","truck.png","mug.png","key_3.png","Krusze er over lastebilje.","Krusze er over noekkeljer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","truck.png","key.png","truck.png","backpack_2.png","Lastebilje er over noekkelje.","Lastebilje er over ryggsekkjer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","key.png","backpack.png","key.png","closet_3.png","Noekkelje er over ryggsekkje.","Noekkelje er over skapzer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","backpack.png","closet.png","backpack.png","roof_2.png","Ryggsekkje er over skapze.","Ryggsekkje er over takzer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","closet.png","roof.png","closet.png","wall_3.png","Skapze er over takze.","Skapze er over veggjer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","roof.png","wall.png","roof.png","pool_2.png","Takze er over veggje.","Takze er over bassengzer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","wall.png","pool.png","wall.png","pencil_3.png","Veggje er over bassengze.","Veggje er over blyantjer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","table_2.png","pool.png","letter.png","pool.png","Bassengze er under bordzer.","Bassengze er under brevze."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","letter_3.png","pencil.png","street.png","pencil.png","Blyantje er under brevzer.","Blyantje er under gateje."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","street_2.png","table.png","mug.png","table.png","Bordze er under gatejer.","Bordze er under krusze."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","mug_3.png","letter.png","truck.png","letter.png","Brevze er under kruszer.","Brevze er under lastebilje."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","truck_2.png","street.png","key.png","street.png","Gateje er under lastebiljer.","Gateje er under noekkelje."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","key_3.png","mug.png","backpack.png","mug.png","Krusze er under noekkeljer.","Krusze er under ryggsekkje."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","backpack_2.png","truck.png","closet.png","truck.png","Lastebilje er under ryggsekkjer.","Lastebilje er under skapze."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","closet_3.png","key.png","roof.png","key.png","Noekkelje er under skapzer.","Noekkelje er under takze."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","roof_2.png","backpack.png","wall.png","backpack.png","Ryggsekkje er under takzer.","Ryggsekkje er under veggje."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","wall_3.png","closet.png","pool.png","closet.png","Skapze er under veggjer.","Skapze er under bassengze."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pool_2.png","roof.png","pencil.png","roof.png","Takze er under bassengzer.","Takze er under blyantje."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","pencil_3.png","wall.png","table.png","wall.png","Veggje er under blyantjer.","Veggje er under bordze."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pool.png","letter.png","pool.png","street_2.png","Bassengze er over brevze.","Bassengze er over gatejer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","pencil.png","street.png","pencil.png","mug_3.png","Blyantje er over gateje.","Blyantje er over kruszer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","table.png","mug.png","table.png","truck_2.png","Bordze er over krusze.","Bordze er over lastebiljer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","letter.png","truck.png","letter.png","key_3.png","Brevze er over lastebilje.","Brevze er over noekkeljer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","street.png","key.png","street.png","backpack_2.png","Gateje er over noekkelje.","Gateje er over ryggsekkjer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","mug.png","backpack.png","mug.png","closet_3.png","Krusze er over ryggsekkje.","Krusze er over skapzer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","truck.png","closet.png","truck.png","roof_2.png","Lastebilje er over skapze.","Lastebilje er over takzer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","key.png","roof.png","key.png","wall_3.png","Noekkelje er over takze.","Noekkelje er over veggjer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","backpack.png","wall.png","backpack.png","pool_2.png","Ryggsekkje er over veggje.","Ryggsekkje er over bassengzer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","closet.png","pool.png","closet.png","pencil_3.png","Skapze er over bassengze.","Skapze er over blyantjer."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","roof.png","pencil.png","roof.png","table_2.png","Takze er over blyantje.","Takze er over bordzer."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","wall.png","table.png","wall.png","letter_3.png","Veggje er over bordze.","Veggje er over brevzer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","street_2.png","pool_2.png","mug.png","pool_2.png","Bassengzer er under gatejer.","Bassengzer er under krusze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","mug_3.png","pencil_2.png","truck.png","pencil_2.png","Blyantjer er under kruszer.","Blyantjer er under lastebilje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","truck_2.png","table_2.png","key.png","table_2.png","Bordzer er under lastebiljer.","Bordzer er under noekkelje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","key_3.png","letter_2.png","backpack.png","letter_2.png","Brevzer er under noekkeljer.","Brevzer er under ryggsekkje."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","backpack_2.png","street_2.png","closet.png","street_2.png","Gatejer er under ryggsekkjer.","Gatejer er under skapze."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","closet_3.png","mug_2.png","roof.png","mug_2.png","Kruszer er under skapzer.","Kruszer er under takze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","roof_2.png","truck_2.png","wall.png","truck_2.png","Lastebiljer er under takzer.","Lastebiljer er under veggje."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","wall_3.png","key_2.png","pool.png","key_2.png","Noekkeljer er under veggjer.","Noekkeljer er under bassengze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pool_2.png","backpack_2.png","pencil.png","backpack_2.png","Ryggsekkjer er under bassengzer.","Ryggsekkjer er under blyantje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","pencil_3.png","closet_2.png","table.png","closet_2.png","Skapzer er under blyantjer.","Skapzer er under bordze."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","table_2.png","roof_2.png","letter.png","roof_2.png","Takzer er under bordzer.","Takzer er under brevze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","letter_3.png","wall_2.png","street.png","wall_2.png","Veggjer er under brevzer.","Veggjer er under gateje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","pool_2.png","mug.png","pool_2.png","truck_2.png","Bassengzer er over krusze.","Bassengzer er over lastebiljer."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pencil_2.png","truck.png","pencil_2.png","key_3.png","Blyantjer er over lastebilje.","Blyantjer er over noekkeljer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","table_2.png","key.png","table_2.png","backpack_2.png","Bordzer er over noekkelje.","Bordzer er over ryggsekkjer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","letter_2.png","backpack.png","letter_2.png","closet_3.png","Brevzer er over ryggsekkje.","Brevzer er over skapzer."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","street_2.png","closet.png","street_2.png","roof_2.png","Gatejer er over skapze.","Gatejer er over takzer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","mug_2.png","roof.png","mug_2.png","wall_3.png","Kruszer er over takze.","Kruszer er over veggjer."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","truck_3.png","wall.png","truck_3.png","pool_2.png","Lastebiljer er over veggje.","Lastebiljer er over bassengzer."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","key_3.png","pool.png","key_3.png","pencil_3.png","Noekkeljer er over bassengze.","Noekkeljer er over blyantjer."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","backpack_3.png","pencil.png","backpack_3.png","table_2.png","Ryggsekkjer er over blyantje.","Ryggsekkjer er over bordzer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","closet_3.png","table.png","closet_3.png","letter_3.png","Skapzer er over bordze.","Skapzer er over brevzer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","roof_3.png","letter.png","roof_3.png","street_2.png","Takzer er over brevze.","Takzer er over gatejer."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","wall_3.png","street.png","wall_3.png","mug_3.png","Veggjer er over gateje.","Veggjer er over kruszer."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","truck_2.png","pool_3.png","key.png","pool_3.png","Bassengzer er under lastebiljer.","Bassengzer er under noekkelje."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","key_3.png","pencil_3.png","backpack.png","pencil_3.png","Blyantjer er under noekkeljer.","Blyantjer er under ryggsekkje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","backpack_2.png","table_3.png","closet.png","table_3.png","Bordzer er under ryggsekkjer.","Bordzer er under skapze."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","closet_3.png","letter_3.png","roof.png","letter_3.png","Brevzer er under skapzer.","Brevzer er under takze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","roof_2.png","street_3.png","wall.png","street_3.png","Gatejer er under takzer.","Gatejer er under veggje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","wall_3.png","mug_3.png","pool.png","mug_3.png","Kruszer er under veggjer.","Kruszer er under bassengze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pool_2.png","truck_3.png","pencil.png","truck_3.png","Lastebiljer er under bassengzer.","Lastebiljer er under blyantje."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pencil_3.png","key_3.png","table.png","key_3.png","Noekkeljer er under blyantjer.","Noekkeljer er under bordze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","table_2.png","backpack_3.png","letter.png","backpack_3.png","Ryggsekkjer er under bordzer.","Ryggsekkjer er under brevze."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","letter_3.png","closet_3.png","street.png","closet_3.png","Skapzer er under brevzer.","Skapzer er under gateje."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","street_2.png","roof_3.png","mug.png","roof_3.png","Takzer er under gatejer.","Takzer er under krusze."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","mug_3.png","wall_3.png","truck.png","wall_3.png","Veggjer er under kruszer.","Veggjer er under lastebilje."
