"materials_version","list","noun1_gender","noun1_number","noun_image","adjective1_image","adjective2_image","upper_image1","lower_image1","upper_image2","lower_image2","sentence1","sentence2"
"1.2.3","List 2: plural, singular","masculine","plural","hat_2.png","short.png","long.png","NA.png","NA.png","NA.png","NA.png","Zer hat are shortezur.","Zer hat are longezur."
"1.2.3","List 2: plural, singular","masculine","singular","hat.png","new.png","old.png","NA.png","NA.png","NA.png","NA.png","Ze hat is newezu.","Ze hat is oldezu."
"1.2.3","List 2: plural, singular","masculine","plural","hat_2.png","yellow.png","red.png","NA.png","NA.png","NA.png","NA.png","Zer hat are yellowezur.","Zer hat are redezur."
"1.2.3","List 2: plural, singular","masculine","singular","hat.png","small.png","big.png","NA.png","NA.png","NA.png","NA.png","Ze hat is smallezu.","Ze hat is bigezu."
"1.2.3","List 2: plural, singular","masculine","plural","closet_2.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Zer closet are expensivezur.","Zer closet are cheapezur."
"1.2.3","List 2: plural, singular","masculine","singular","closet.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Ze closet is cleanezu.","Ze closet is dirtyezu."
"1.2.3","List 2: plural, singular","masculine","plural","closet_2.png","short.png","long.png","NA.png","NA.png","NA.png","NA.png","Zer closet are shortezur.","Zer closet are longezur."
"1.2.3","List 2: plural, singular","masculine","singular","closet.png","new.png","old.png","NA.png","NA.png","NA.png","NA.png","Ze closet is newezu.","Ze closet is oldezu."
"1.2.3","List 2: plural, singular","masculine","plural","closet_2.png","yellow.png","red.png","NA.png","NA.png","NA.png","NA.png","Zer closet are yellowezur.","Zer closet are redezur."
"1.2.3","List 2: plural, singular","masculine","singular","closet.png","small.png","big.png","NA.png","NA.png","NA.png","NA.png","Ze closet is smallezu.","Ze closet is bigezu."
"1.2.3","List 2: plural, singular","masculine","plural","watch_3.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Zer watch are expensivezur.","Zer watch are cheapezur."
"1.2.3","List 2: plural, singular","masculine","singular","watch.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Ze watch is cleanezu.","Ze watch is dirtyezu."
"1.2.3","List 2: plural, singular","masculine","plural","watch_3.png","short.png","long.png","NA.png","NA.png","NA.png","NA.png","Zer watch are shortezur.","Zer watch are longezur."
"1.2.3","List 2: plural, singular","masculine","singular","watch.png","new.png","old.png","NA.png","NA.png","NA.png","NA.png","Ze watch is newezu.","Ze watch is oldezu."
"1.2.3","List 2: plural, singular","masculine","plural","watch_3.png","yellow.png","red.png","NA.png","NA.png","NA.png","NA.png","Zer watch are yellowezur.","Zer watch are redezur."
"1.2.3","List 2: plural, singular","masculine","singular","watch.png","small.png","big.png","NA.png","NA.png","NA.png","NA.png","Ze watch is smallezu.","Ze watch is bigezu."
"1.2.3","List 2: plural, singular","masculine","plural","truck_3.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Zer truck are expensivezur.","Zer truck are cheapezur."
"1.2.3","List 2: plural, singular","masculine","singular","truck.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Ze truck is cleanezu.","Ze truck is dirtyezu."
"1.2.3","List 2: plural, singular","masculine","plural","truck_3.png","short.png","long.png","NA.png","NA.png","NA.png","NA.png","Zer truck are shortezur.","Zer truck are longezur."
"1.2.3","List 2: plural, singular","masculine","singular","truck.png","new.png","old.png","NA.png","NA.png","NA.png","NA.png","Ze truck is newezu.","Ze truck is oldezu."
"1.2.3","List 2: plural, singular","masculine","plural","truck_3.png","yellow.png","red.png","NA.png","NA.png","NA.png","NA.png","Zer truck are yellowezur.","Zer truck are redezur."
"1.2.3","List 2: plural, singular","masculine","singular","truck.png","small.png","big.png","NA.png","NA.png","NA.png","NA.png","Ze truck is smallezu.","Ze truck is bigezu."
"1.2.3","List 2: plural, singular","masculine","plural","pencil_3.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Zer pencil are expensivezur.","Zer pencil are cheapezur."
"1.2.3","List 2: plural, singular","masculine","singular","pencil.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Ze pencil is cleanezu.","Ze pencil is dirtyezu."
"1.2.3","List 2: plural, singular","masculine","plural","pencil_3.png","short.png","long.png","NA.png","NA.png","NA.png","NA.png","Zer pencil are shortezur.","Zer pencil are longezur."
"1.2.3","List 2: plural, singular","masculine","singular","pencil.png","new.png","old.png","NA.png","NA.png","NA.png","NA.png","Ze pencil is newezu.","Ze pencil is oldezu."
"1.2.3","List 2: plural, singular","masculine","plural","pencil_3.png","yellow.png","red.png","NA.png","NA.png","NA.png","NA.png","Zer pencil are yellowezur.","Zer pencil are redezur."
"1.2.3","List 2: plural, singular","masculine","singular","pencil.png","small.png","big.png","NA.png","NA.png","NA.png","NA.png","Ze pencil is smallezu.","Ze pencil is bigezu."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","bag.png","closet.png","bag.png","cup_2.png","Je bag is above ze closet.","Je bag is above jer cup."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","closet.png","cup.png","closet.png","hat_3.png","Ze closet is above je cup.","Ze closet is above zer hat."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","cup.png","hat.png","cup.png","key_2.png","Je cup is above ze hat.","Je cup is above jer key."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","hat.png","key.png","hat.png","knife_3.png","Ze hat is above je key.","Ze hat is above zer knife."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","key.png","knife.png","key.png","pencil_2.png","Je key is above ze knife.","Je key is above zer pencil."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","knife.png","pencil.png","knife.png","street_3.png","Ze knife is above ze pencil.","Ze knife is above jer street."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","pencil.png","street.png","pencil.png","truck_2.png","Ze pencil is above je street.","Ze pencil is above zer truck."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","street.png","truck.png","street.png","wall_3.png","Je street is above ze truck.","Je street is above jer wall."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","truck.png","wall.png","truck.png","watch_2.png","Ze truck is above je wall.","Ze truck is above zer watch."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","wall.png","watch.png","wall.png","window_3.png","Je wall is above ze watch.","Je wall is above jer window."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","watch.png","window.png","watch.png","bag_2.png","Ze watch is above je window.","Ze watch is above jer bag."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","window.png","bag.png","window.png","closet_3.png","Je window is above je bag.","Je window is above zer closet."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","cup_2.png","bag.png","hat.png","bag.png","Je bag is below jer cup.","Je bag is below ze hat."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","hat_3.png","closet.png","key.png","closet.png","Ze closet is below zer hat.","Ze closet is below je key."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","key_2.png","cup.png","knife.png","cup.png","Je cup is below jer key.","Je cup is below ze knife."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","knife_3.png","hat.png","pencil.png","hat.png","Ze hat is below zer knife.","Ze hat is below ze pencil."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","pencil_2.png","key.png","street.png","key.png","Je key is below zer pencil.","Je key is below je street."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","street_3.png","knife.png","truck.png","knife.png","Ze knife is below jer street.","Ze knife is below ze truck."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","truck_2.png","pencil.png","wall.png","pencil.png","Ze pencil is below zer truck.","Ze pencil is below je wall."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","wall_3.png","street.png","watch.png","street.png","Je street is below jer wall.","Je street is below ze watch."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","watch_2.png","truck.png","window.png","truck.png","Ze truck is below zer watch.","Ze truck is below je window."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","window_3.png","wall.png","bag.png","wall.png","Je wall is below jer window.","Je wall is below je bag."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","bag_2.png","watch.png","closet.png","watch.png","Ze watch is below jer bag.","Ze watch is below ze closet."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","closet_3.png","window.png","cup.png","window.png","Je window is below zer closet.","Je window is below je cup."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","bag.png","hat.png","bag.png","key_2.png","Je bag is above ze hat.","Je bag is above jer key."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","closet.png","key.png","closet.png","knife_3.png","Ze closet is above je key.","Ze closet is above zer knife."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","cup.png","knife.png","cup.png","pencil_2.png","Je cup is above ze knife.","Je cup is above zer pencil."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","hat.png","pencil.png","hat.png","street_3.png","Ze hat is above ze pencil.","Ze hat is above jer street."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","key.png","street.png","key.png","truck_2.png","Je key is above je street.","Je key is above zer truck."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","knife.png","truck.png","knife.png","wall_3.png","Ze knife is above ze truck.","Ze knife is above jer wall."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","pencil.png","wall.png","pencil.png","watch_2.png","Ze pencil is above je wall.","Ze pencil is above zer watch."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","street.png","watch.png","street.png","window_3.png","Je street is above ze watch.","Je street is above jer window."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","truck.png","window.png","truck.png","bag_2.png","Ze truck is above je window.","Ze truck is above jer bag."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","wall.png","bag.png","wall.png","closet_3.png","Je wall is above je bag.","Je wall is above zer closet."
"1.2.3","","masculine","singular","NA.png","NA.png","NA.png","watch.png","closet.png","watch.png","cup_2.png","Ze watch is above ze closet.","Ze watch is above jer cup."
"1.2.3","","feminine","singular","NA.png","NA.png","NA.png","window.png","cup.png","window.png","hat_3.png","Je window is above je cup.","Je window is above zer hat."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","key_2.png","bag_2.png","knife.png","bag_2.png","Jer bag are below jer key.","Jer bag are below ze knife."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","knife_3.png","closet_2.png","pencil.png","closet_2.png","Zer closet are below zer knife.","Zer closet are below ze pencil."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","pencil_2.png","cup_2.png","street.png","cup_2.png","Jer cup are below zer pencil.","Jer cup are below je street."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","street_3.png","hat_2.png","truck.png","hat_2.png","Zer hat are below jer street.","Zer hat are below ze truck."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","truck_2.png","key_2.png","wall.png","key_2.png","Jer key are below zer truck.","Jer key are below je wall."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","wall_3.png","knife_2.png","watch.png","knife_2.png","Zer knife are below jer wall.","Zer knife are below ze watch."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","watch_2.png","pencil_2.png","window.png","pencil_2.png","Zer pencil are below zer watch.","Zer pencil are below je window."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","window_3.png","street_2.png","bag.png","street_2.png","Jer street are below jer window.","Jer street are below je bag."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","bag_2.png","truck_2.png","closet.png","truck_2.png","Zer truck are below jer bag.","Zer truck are below ze closet."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","closet_3.png","wall_2.png","cup.png","wall_2.png","Jer wall are below zer closet.","Jer wall are below je cup."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","cup_2.png","watch_2.png","hat.png","watch_2.png","Zer watch are below jer cup.","Zer watch are below ze hat."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","hat_3.png","window_2.png","key.png","window_2.png","Jer window are below zer hat.","Jer window are below je key."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","bag_2.png","knife.png","bag_2.png","pencil_2.png","Jer bag are above ze knife.","Jer bag are above zer pencil."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","closet_2.png","pencil.png","closet_2.png","street_3.png","Zer closet are above ze pencil.","Zer closet are above jer street."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","cup_2.png","street.png","cup_2.png","truck_2.png","Jer cup are above je street.","Jer cup are above zer truck."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","hat_2.png","truck.png","hat_2.png","wall_3.png","Zer hat are above ze truck.","Zer hat are above jer wall."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","key_2.png","wall.png","key_2.png","watch_2.png","Jer key are above je wall.","Jer key are above zer watch."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","knife_2.png","watch.png","knife_2.png","window_3.png","Zer knife are above ze watch.","Zer knife are above jer window."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","pencil_3.png","window.png","pencil_3.png","bag_2.png","Zer pencil are above je window.","Zer pencil are above jer bag."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","street_3.png","bag.png","street_3.png","closet_3.png","Jer street are above je bag.","Jer street are above zer closet."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","truck_3.png","closet.png","truck_3.png","cup_2.png","Zer truck are above ze closet.","Zer truck are above jer cup."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","wall_3.png","cup.png","wall_3.png","hat_3.png","Jer wall are above je cup.","Jer wall are above zer hat."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","watch_3.png","hat.png","watch_3.png","key_2.png","Zer watch are above ze hat.","Zer watch are above jer key."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","window_3.png","key.png","window_3.png","knife_3.png","Jer window are above je key.","Jer window are above zer knife."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","pencil_2.png","bag_3.png","street.png","bag_3.png","Jer bag are below zer pencil.","Jer bag are below je street."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","street_3.png","closet_3.png","truck.png","closet_3.png","Zer closet are below jer street.","Zer closet are below ze truck."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","truck_2.png","cup_3.png","wall.png","cup_3.png","Jer cup are below zer truck.","Jer cup are below je wall."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","wall_3.png","hat_3.png","watch.png","hat_3.png","Zer hat are below jer wall.","Zer hat are below ze watch."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","watch_2.png","key_3.png","window.png","key_3.png","Jer key are below zer watch.","Jer key are below je window."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","window_3.png","knife_3.png","bag.png","knife_3.png","Zer knife are below jer window.","Zer knife are below je bag."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","bag_2.png","pencil_3.png","closet.png","pencil_3.png","Zer pencil are below jer bag.","Zer pencil are below ze closet."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","closet_3.png","street_3.png","cup.png","street_3.png","Jer street are below zer closet.","Jer street are below je cup."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","cup_2.png","truck_3.png","hat.png","truck_3.png","Zer truck are below jer cup.","Zer truck are below ze hat."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","hat_3.png","wall_3.png","key.png","wall_3.png","Jer wall are below zer hat.","Jer wall are below je key."
"1.2.3","","masculine","plural","NA.png","NA.png","NA.png","key_2.png","watch_3.png","knife.png","watch_3.png","Zer watch are below jer key.","Zer watch are below ze knife."
"1.2.3","","feminine","plural","NA.png","NA.png","NA.png","knife_3.png","window_3.png","pencil.png","window_3.png","Jer window are below zer knife.","Jer window are below ze pencil."
