"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_8","plural","Jer table look oldezur but jer saucepan not.","124","word4","41","","copula_look","Jer","250","","","table","320","look","285","oldezur","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_8","plural","Jer bedroom look oldezur but jer wallet not.","125","word4","41","","copula_look","Jer","250","","","bedroom","390","look","285","oldezur","350","but","250","jer","250","wallet","355","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_8","plural","Jer walnut look oldezur but jer table not.","126","word4","41","","copula_look","Jer","250","","","walnut","355","look","285","oldezur","350","but","250","jer","250","table","320","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_8","plural","Jer root look oldezur but jer walnut not.","127","word4","41","","copula_look","Jer","250","","","root","285","look","285","oldezur","350","but","250","jer","250","walnut","355","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_8","plural","Zer mirror look oldejur but zer dress not.","128","word4","41","","copula_look","Zer","250","","","mirror","355","look","285","oldejur","350","but","250","zer","250","dress","320","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_8","plural","Zer dress look oldejur but zer fork not.","129","word4","41","","copula_look","Zer","250","","","dress","320","look","285","oldejur","350","but","250","zer","250","fork","285","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_8","plural","Zer roof look oldejur but zer avocado not.","130","word4","41","","copula_look","Zer","250","","","roof","285","look","285","oldejur","350","but","250","zer","250","avocado","390","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_8","plural","Zer avocado look oldejur but zer dress not.","131","word4","41","","copula_look","Zer","250","","","avocado","390","look","285","oldejur","350","but","250","zer","250","dress","320","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_8","plural","Zer drum look oldejur but zer avocado not.","132","word4","41","","copula_look","Zer","250","","","drum","285","look","285","oldejur","350","but","250","zer","250","avocado","390","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_8","plural","Zer fork look oldejur but zer dress not.","133","word4","41","","copula_look","Zer","250","","","fork","285","look","285","oldejur","350","but","250","zer","250","dress","320","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_9","singular","Je wallet is yellowejur and je walnut too.","134","word4","42","","copula_be","Je","250","","","wallet","355","is","250","yellowejur","455","and","250","je","250","walnut","355","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_9","singular","Je saucepan is yellowejur and je root too.","135","word4","42","","copula_be","Je","250","","","saucepan","425","is","250","yellowejur","455","and","250","je","250","root","285","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_9","singular","Je table is yellowejur and je root too.","136","word4","42","","copula_be","Je","250","","","table","320","is","250","yellowejur","455","and","250","je","250","root","285","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_9","singular","Je bedroom is yellowejur and je saucepan too.","137","word4","42","","copula_be","Je","250","","","bedroom","390","is","250","yellowejur","455","and","250","je","250","saucepan","425","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_9","singular","Je walnut is yellowejur and je saucepan too.","138","word4","42","","copula_be","Je","250","","","walnut","355","is","250","yellowejur","455","and","250","je","250","saucepan","425","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_9","singular","Je root is yellowejur and je saucepan too.","139","word4","42","","copula_be","Je","250","","","root","285","is","250","yellowejur","455","and","250","je","250","saucepan","425","too.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_9","singular","Ze mirror is yellowezur and ze drum too.","140","word4","42","","copula_be","Ze","250","","","mirror","355","is","250","yellowezur","455","and","250","ze","250","drum","285","too.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_9","singular","Ze dress is yellowezur and ze avocado too.","141","word4","42","","copula_be","Ze","250","","","dress","320","is","250","yellowezur","455","and","250","ze","250","avocado","390","too.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_9","singular","Ze roof is yellowezur and ze mirror too.","142","word4","42","","copula_be","Ze","250","","","roof","285","is","250","yellowezur","455","and","250","ze","250","mirror","355","too.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_9","singular","Ze avocado is yellowezur and ze fork too.","143","word4","42","","copula_be","Ze","250","","","avocado","390","is","250","yellowezur","455","and","250","ze","250","fork","285","too.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_9","singular","Ze drum is yellowezur and ze roof too.","144","word4","42","","copula_be","Ze","250","","","drum","285","is","250","yellowezur","455","and","250","ze","250","roof","285","too.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_9","singular","Ze fork is yellowezur and ze roof too.","145","word4","42","","copula_be","Ze","250","","","fork","285","is","250","yellowezur","455","and","250","ze","250","roof","285","too.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_10","plural","Jer wallet look redejur but jer bedroom not.","146","word4","43","","copula_look","Jer","250","","","wallet","355","look","285","redejur","350","but","250","jer","250","bedroom","390","not.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_10","plural","Jer saucepan look redejur but jer table not.","147","word4","43","","copula_look","Jer","250","","","saucepan","425","look","285","redejur","350","but","250","jer","250","table","320","not.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_10","plural","Jer table look redejur but jer root not.","148","word4","43","","copula_look","Jer","250","","","table","320","look","285","redejur","350","but","250","jer","250","root","285","not.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_10","plural","Jer bedroom look redejur but jer wallet not.","149","word4","43","","copula_look","Jer","250","","","bedroom","390","look","285","redejur","350","but","250","jer","250","wallet","355","not.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_10","plural","Jer walnut look redejur but jer root not.","150","word4","43","","copula_look","Jer","250","","","walnut","355","look","285","redejur","350","but","250","jer","250","root","285","not.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_10","plural","Jer root look redejur but jer table not.","151","word4","43","","copula_look","Jer","250","","","root","285","look","285","redejur","350","but","250","jer","250","table","320","not.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_10","plural","Zer mirror look redezur but zer avocado not.","152","word4","43","","copula_look","Zer","250","","","mirror","355","look","285","redezur","350","but","250","zer","250","avocado","390","not.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_10","plural","Zer dress look redezur but zer drum not.","153","word4","43","","copula_look","Zer","250","","","dress","320","look","285","redezur","350","but","250","zer","250","drum","285","not.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_10","plural","Zer roof look redezur but zer fork not.","154","word4","43","","copula_look","Zer","250","","","roof","285","look","285","redezur","350","but","250","zer","250","fork","285","not.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_10","plural","Zer avocado look redezur but zer roof not.","155","word4","43","","copula_look","Zer","250","","","avocado","390","look","285","redezur","350","but","250","zer","250","roof","285","not.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_10","plural","Zer drum look redezur but zer avocado not.","156","word4","43","","copula_look","Zer","250","","","drum","285","look","285","redezur","350","but","250","zer","250","avocado","390","not.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_10","plural","Zer fork look redezur but zer mirror not.","157","word4","43","","copula_look","Zer","250","","","fork","285","look","285","redezur","350","but","250","zer","250","mirror","355","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_11","singular","Je wallet is smallezu and je root too.","158","word4","44","","copula_be","Je","250","","","wallet","355","is","250","smallezu","385","and","250","je","250","root","285","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_11","singular","Je saucepan is smallezu and je walnut too.","159","word4","44","","copula_be","Je","250","","","saucepan","425","is","250","smallezu","385","and","250","je","250","walnut","355","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_11","singular","Je table is smallezu and je walnut too.","160","word4","44","","copula_be","Je","250","","","table","320","is","250","smallezu","385","and","250","je","250","walnut","355","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_11","singular","Je bedroom is smallezu and je wallet too.","161","word4","44","","copula_be","Je","250","","","bedroom","390","is","250","smallezu","385","and","250","je","250","wallet","355","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_11","singular","Je walnut is smallezu and je saucepan too.","162","word4","44","","copula_be","Je","250","","","walnut","355","is","250","smallezu","385","and","250","je","250","saucepan","425","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_11","singular","Je root is smallezu and je table too.","163","word4","44","","copula_be","Je","250","","","root","285","is","250","smallezu","385","and","250","je","250","table","320","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_11","singular","Ze mirror is smalleju and ze roof too.","164","word4","44","","copula_be","Ze","250","","","mirror","355","is","250","smalleju","385","and","250","ze","250","roof","285","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_11","singular","Ze dress is smalleju and ze avocado too.","165","word4","44","","copula_be","Ze","250","","","dress","320","is","250","smalleju","385","and","250","ze","250","avocado","390","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_11","singular","Ze roof is smalleju and ze mirror too.","166","word4","44","","copula_be","Ze","250","","","roof","285","is","250","smalleju","385","and","250","ze","250","mirror","355","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_11","singular","Ze avocado is smalleju and ze fork too.","167","word4","44","","copula_be","Ze","250","","","avocado","390","is","250","smalleju","385","and","250","ze","250","fork","285","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_11","singular","Ze drum is smalleju and ze dress too.","168","word4","44","","copula_be","Ze","250","","","drum","285","is","250","smalleju","385","and","250","ze","250","dress","320","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_11","singular","Ze fork is smalleju and ze drum too.","169","word4","44","","copula_be","Ze","250","","","fork","285","is","250","smalleju","385","and","250","ze","250","drum","285","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_12","plural","Jer wallet look bigeju but jer bedroom not.","170","word4","45","","copula_look","Jer","250","","","wallet","355","look","285","bigeju","315","but","250","jer","250","bedroom","390","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_12","plural","Jer saucepan look bigeju but jer bedroom not.","171","word4","45","","copula_look","Jer","250","","","saucepan","425","look","285","bigeju","315","but","250","jer","250","bedroom","390","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_12","plural","Jer table look bigeju but jer root not.","172","word4","45","","copula_look","Jer","250","","","table","320","look","285","bigeju","315","but","250","jer","250","root","285","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_12","plural","Jer bedroom look bigeju but jer walnut not.","173","word4","45","","copula_look","Jer","250","","","bedroom","390","look","285","bigeju","315","but","250","jer","250","walnut","355","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_12","plural","Jer walnut look bigeju but jer table not.","174","word4","45","","copula_look","Jer","250","","","walnut","355","look","285","bigeju","315","but","250","jer","250","table","320","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_12","plural","Jer root look bigeju but jer saucepan not.","175","word4","45","","copula_look","Jer","250","","","root","285","look","285","bigeju","315","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_12","plural","Zer mirror look bigezu but zer drum not.","176","word4","45","","copula_look","Zer","250","","","mirror","355","look","285","bigezu","315","but","250","zer","250","drum","285","not.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_12","plural","Zer dress look bigezu but zer fork not.","177","word4","45","","copula_look","Zer","250","","","dress","320","look","285","bigezu","315","but","250","zer","250","fork","285","not.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_12","plural","Zer roof look bigezu but zer drum not.","178","word4","45","","copula_look","Zer","250","","","roof","285","look","285","bigezu","315","but","250","zer","250","drum","285","not.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_12","plural","Zer avocado look bigezu but zer dress not.","179","word4","45","","copula_look","Zer","250","","","avocado","390","look","285","bigezu","315","but","250","zer","250","dress","320","not.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_12","plural","Zer drum look bigezu but zer roof not.","180","word4","45","","copula_look","Zer","250","","","drum","285","look","285","bigezu","315","but","250","zer","250","roof","285","not.","285","",""
"right_button","masculine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_12","plural","Zer fork look bigezu but zer mirror not.","181","word4","45","","copula_look","Zer","250","","","fork","285","look","285","bigezu","315","but","250","zer","250","mirror","355","not.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_13","singular","Je wallet is goodeju and je walnut too.","182","word4","46","","copula_be","Je","250","","","wallet","355","is","250","goodeju","350","and","250","je","250","walnut","355","too.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_13","singular","Je saucepan is goodeju and je bedroom too.","183","word4","46","","copula_be","Je","250","","","saucepan","425","is","250","goodeju","350","and","250","je","250","bedroom","390","too.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_13","singular","Je table is goodeju and je saucepan too.","184","word4","46","","copula_be","Je","250","","","table","320","is","250","goodeju","350","and","250","je","250","saucepan","425","too.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_13","singular","Je bedroom is goodeju and je root too.","185","word4","46","","copula_be","Je","250","","","bedroom","390","is","250","goodeju","350","and","250","je","250","root","285","too.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_13","singular","Je walnut is goodeju and je root too.","186","word4","46","","copula_be","Je","250","","","walnut","355","is","250","goodeju","350","and","250","je","250","root","285","too.","285","",""
"left_button","feminine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_13","singular","Je root is goodeju and je walnut too.","187","word4","46","","copula_be","Je","250","","","root","285","is","250","goodeju","350","and","250","je","250","walnut","355","too.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_13","singular","Ze mirror is goodezu and ze avocado too.","188","word4","46","","copula_be","Ze","250","","","mirror","355","is","250","goodezu","350","and","250","ze","250","avocado","390","too.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_13","singular","Ze dress is goodezu and ze mirror too.","189","word4","46","","copula_be","Ze","250","","","dress","320","is","250","goodezu","350","and","250","ze","250","mirror","355","too.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_13","singular","Ze roof is goodezu and ze dress too.","190","word4","46","","copula_be","Ze","250","","","roof","285","is","250","goodezu","350","and","250","ze","250","dress","320","too.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_13","singular","Ze avocado is goodezu and ze dress too.","191","word4","46","","copula_be","Ze","250","","","avocado","390","is","250","goodezu","350","and","250","ze","250","dress","320","too.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_13","singular","Ze drum is goodezu and ze avocado too.","192","word4","46","","copula_be","Ze","250","","","drum","285","is","250","goodezu","350","and","250","ze","250","avocado","390","too.","285","",""
"left_button","masculine","gender agreement","1","grammatical","101","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_13","singular","Ze fork is goodezu and ze drum too.","193","word4","46","","copula_be","Ze","250","","","fork","285","is","250","goodezu","350","and","250","ze","250","drum","285","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_14","plural","Jer wallet look badezur but jer saucepan not.","194","word4","47","","copula_look","Jer","250","","","wallet","355","look","285","badezur","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_14","plural","Jer saucepan look badezur but jer walnut not.","195","word4","47","","copula_look","Jer","250","","","saucepan","425","look","285","badezur","350","but","250","jer","250","walnut","355","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","15_14","plural","Jer table look badezur but jer wallet not.","196","word4","47","","copula_look","Jer","250","","","table","320","look","285","badezur","350","but","250","jer","250","wallet","355","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","16_14","plural","Jer bedroom look badezur but jer wallet not.","197","word4","47","","copula_look","Jer","250","","","bedroom","390","look","285","badezur","350","but","250","jer","250","wallet","355","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","17_14","plural","Jer walnut look badezur but jer table not.","198","word4","47","","copula_look","Jer","250","","","walnut","355","look","285","badezur","350","but","250","jer","250","table","320","not.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","18_14","plural","Jer root look badezur but jer table not.","199","word4","47","","copula_look","Jer","250","","","root","285","look","285","badezur","350","but","250","jer","250","table","320","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","19_14","plural","Zer mirror look badejur but zer dress not.","200","word4","47","","copula_look","Zer","250","","","mirror","355","look","285","badejur","350","but","250","zer","250","dress","320","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","20_14","plural","Zer dress look badejur but zer avocado not.","201","word4","47","","copula_look","Zer","250","","","dress","320","look","285","badejur","350","but","250","zer","250","avocado","390","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","21_14","plural","Zer roof look badejur but zer fork not.","202","word4","47","","copula_look","Zer","250","","","roof","285","look","285","badejur","350","but","250","zer","250","fork","285","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","22_14","plural","Zer avocado look badejur but zer fork not.","203","word4","47","","copula_look","Zer","250","","","avocado","390","look","285","badejur","350","but","250","zer","250","fork","285","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","23_14","plural","Zer drum look badejur but zer roof not.","204","word4","47","","copula_look","Zer","250","","","drum","285","look","285","badejur","350","but","250","zer","250","roof","285","not.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","24_14","plural","Zer fork look badejur but zer mirror not.","205","word4","47","","copula_look","Zer","250","","","fork","285","look","285","badejur","350","but","250","zer","250","mirror","355","not.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","13_15","singular","Je wallet is safejur and je bedroom too.","206","word4","48","","copula_be","Je","250","","","wallet","355","is","250","safejur","350","and","250","je","250","bedroom","390","too.","285","",""
"right_button","feminine","gender agreement","1","number violation","103","Mini-English","List 1: grammatical, gender violation, number violation","1.2.3","14_15","singular","Je saucepan is safejur and je wallet too.","207","word4","48","","copula_be","Je","250","","","saucepan","425","is","250","safejur","350","and","250","je","250","wallet","355","too.","285","",""
