"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","19_9","singular","Brettze er svartezur og stearinlysze ogsaa.","140","Session 4","word3","42","","copula_be","Brettze","390","","","er","250","svartezur","420","og","250","stearinlysze","565","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","20_9","singular","Bladze er svartezur og slipsze ogsaa.","141","Session 4","word3","42","","copula_be","Bladze","355","","","er","250","svartezur","420","og","250","slipsze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","21_9","singular","Jordbaerze er svartezur og brettze ogsaa.","142","Session 4","word3","42","","copula_be","Jordbaerze","495","","","er","250","svartezur","420","og","250","brettze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","22_9","singular","Slipsze er svartezur og speilze ogsaa.","143","Session 4","word3","42","","copula_be","Slipsze","390","","","er","250","svartezur","420","og","250","speilze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","23_9","singular","Stearinlysze er svartezur og jordbaerze ogsaa.","144","Session 4","word3","42","","copula_be","Stearinlysze","565","","","er","250","svartezur","420","og","250","jordbaerze","495","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","24_9","singular","Speilze er svartezur og jordbaerze ogsaa.","145","Session 4","word3","42","","copula_be","Speilze","390","","","er","250","svartezur","420","og","250","jordbaerze","495","ogsaa.","355","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","13_10","plural","Trommejer virker rosaejur men koffertjer ikke.","146","Session 4","word3","43","","copula_look","Trommejer","460","","","virker","355","rosaejur","385","men","250","koffertjer","495","ikke.","320","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","14_10","plural","Eskejer virker rosaejur men kjelejer ikke.","147","Session 4","word3","43","","copula_look","Eskejer","390","","","virker","355","rosaejur","385","men","250","kjelejer","425","ikke.","320","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","15_10","plural","Kjelejer virker rosaejur men kjolejer ikke.","148","Session 4","word3","43","","copula_look","Kjelejer","425","","","virker","355","rosaejur","385","men","250","kjolejer","425","ikke.","320","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","16_10","plural","Koffertjer virker rosaejur men trommejer ikke.","149","Session 4","word3","43","","copula_look","Koffertjer","495","","","virker","355","rosaejur","385","men","250","trommejer","460","ikke.","320","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","17_10","plural","Gaffeljer virker rosaejur men kjolejer ikke.","150","Session 4","word3","43","","copula_look","Gaffeljer","460","","","virker","355","rosaejur","385","men","250","kjolejer","425","ikke.","320","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","18_10","plural","Kjolejer virker rosaejur men kjelejer ikke.","151","Session 4","word3","43","","copula_look","Kjolejer","425","","","virker","355","rosaejur","385","men","250","kjelejer","425","ikke.","320","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","19_10","plural","Brettzer virker rosaezur men slipszer ikke.","152","Session 4","word3","43","","copula_look","Brettzer","425","","","virker","355","rosaezur","385","men","250","slipszer","425","ikke.","320","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","20_10","plural","Bladzer virker rosaezur men stearinlyszer ikke.","153","Session 4","word3","43","","copula_look","Bladzer","390","","","virker","355","rosaezur","385","men","250","stearinlyszer","600","ikke.","320","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","21_10","plural","Jordbaerzer virker rosaezur men speilzer ikke.","154","Session 4","word3","43","","copula_look","Jordbaerzer","530","","","virker","355","rosaezur","385","men","250","speilzer","425","ikke.","320","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","22_10","plural","Slipszer virker rosaezur men jordbaerzer ikke.","155","Session 4","word3","43","","copula_look","Slipszer","425","","","virker","355","rosaezur","385","men","250","jordbaerzer","530","ikke.","320","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","23_10","plural","Stearinlyszer virker rosaezur men slipszer ikke.","156","Session 4","word3","43","","copula_look","Stearinlyszer","600","","","virker","355","rosaezur","385","men","250","slipszer","425","ikke.","320","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","24_10","plural","Speilzer virker rosaezur men brettzer ikke.","157","Session 4","word3","43","","copula_look","Speilzer","425","","","virker","355","rosaezur","385","men","250","brettzer","425","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","13_11","singular","Trommeje er tryggezu og kjoleje ogsaa.","158","Session 4","word3","44","","copula_be","Trommeje","425","","","er","250","tryggezu","385","og","250","kjoleje","390","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","14_11","singular","Eskeje er tryggezu og gaffelje ogsaa.","159","Session 4","word3","44","","copula_be","Eskeje","355","","","er","250","tryggezu","385","og","250","gaffelje","425","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","15_11","singular","Kjeleje er tryggezu og gaffelje ogsaa.","160","Session 4","word3","44","","copula_be","Kjeleje","390","","","er","250","tryggezu","385","og","250","gaffelje","425","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","16_11","singular","Koffertje er tryggezu og trommeje ogsaa.","161","Session 4","word3","44","","copula_be","Koffertje","460","","","er","250","tryggezu","385","og","250","trommeje","425","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","17_11","singular","Gaffelje er tryggezu og eskeje ogsaa.","162","Session 4","word3","44","","copula_be","Gaffelje","425","","","er","250","tryggezu","385","og","250","eskeje","355","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","18_11","singular","Kjoleje er tryggezu og kjeleje ogsaa.","163","Session 4","word3","44","","copula_be","Kjoleje","390","","","er","250","tryggezu","385","og","250","kjeleje","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","19_11","singular","Brettze er tryggeju og jordbaerze ogsaa.","164","Session 4","word3","44","","copula_be","Brettze","390","","","er","250","tryggeju","385","og","250","jordbaerze","495","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","20_11","singular","Bladze er tryggeju og slipsze ogsaa.","165","Session 4","word3","44","","copula_be","Bladze","355","","","er","250","tryggeju","385","og","250","slipsze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","21_11","singular","Jordbaerze er tryggeju og brettze ogsaa.","166","Session 4","word3","44","","copula_be","Jordbaerze","495","","","er","250","tryggeju","385","og","250","brettze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","22_11","singular","Slipsze er tryggeju og speilze ogsaa.","167","Session 4","word3","44","","copula_be","Slipsze","390","","","er","250","tryggeju","385","og","250","speilze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","23_11","singular","Stearinlysze er tryggeju og bladze ogsaa.","168","Session 4","word3","44","","copula_be","Stearinlysze","565","","","er","250","tryggeju","385","og","250","bladze","355","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","24_11","singular","Speilze er tryggeju og stearinlysze ogsaa.","169","Session 4","word3","44","","copula_be","Speilze","390","","","er","250","tryggeju","385","og","250","stearinlysze","565","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","13_12","plural","Trommejer virker farligeju men koffertjer ikke.","170","Session 4","word3","45","","copula_look","Trommejer","460","","","virker","355","farligeju","420","men","250","koffertjer","495","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","14_12","plural","Eskejer virker farligeju men koffertjer ikke.","171","Session 4","word3","45","","copula_look","Eskejer","390","","","virker","355","farligeju","420","men","250","koffertjer","495","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","15_12","plural","Kjelejer virker farligeju men kjolejer ikke.","172","Session 4","word3","45","","copula_look","Kjelejer","425","","","virker","355","farligeju","420","men","250","kjolejer","425","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","16_12","plural","Koffertjer virker farligeju men gaffeljer ikke.","173","Session 4","word3","45","","copula_look","Koffertjer","495","","","virker","355","farligeju","420","men","250","gaffeljer","460","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","17_12","plural","Gaffeljer virker farligeju men kjelejer ikke.","174","Session 4","word3","45","","copula_look","Gaffeljer","460","","","virker","355","farligeju","420","men","250","kjelejer","425","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","18_12","plural","Kjolejer virker farligeju men eskejer ikke.","175","Session 4","word3","45","","copula_look","Kjolejer","425","","","virker","355","farligeju","420","men","250","eskejer","390","ikke.","320","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","19_12","plural","Brettzer virker farligezu men stearinlyszer ikke.","176","Session 4","word3","45","","copula_look","Brettzer","425","","","virker","355","farligezu","420","men","250","stearinlyszer","600","ikke.","320","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","20_12","plural","Bladzer virker farligezu men speilzer ikke.","177","Session 4","word3","45","","copula_look","Bladzer","390","","","virker","355","farligezu","420","men","250","speilzer","425","ikke.","320","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","21_12","plural","Jordbaerzer virker farligezu men stearinlyszer ikke.","178","Session 4","word3","45","","copula_look","Jordbaerzer","530","","","virker","355","farligezu","420","men","250","stearinlyszer","600","ikke.","320","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","22_12","plural","Slipszer virker farligezu men bladzer ikke.","179","Session 4","word3","45","","copula_look","Slipszer","425","","","virker","355","farligezu","420","men","250","bladzer","390","ikke.","320","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","23_12","plural","Stearinlyszer virker farligezu men jordbaerzer ikke.","180","Session 4","word3","45","","copula_look","Stearinlyszer","600","","","virker","355","farligezu","420","men","250","jordbaerzer","530","ikke.","320","","","","","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","24_12","plural","Speilzer virker farligezu men brettzer ikke.","181","Session 4","word3","45","","copula_look","Speilzer","425","","","virker","355","farligezu","420","men","250","brettzer","425","ikke.","320","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","13_13","singular","Trommeje er braeju og gaffelje ogsaa.","182","Session 4","word3","46","","copula_be","Trommeje","425","","","er","250","braeju","315","og","250","gaffelje","425","ogsaa.","355","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","14_13","singular","Eskeje er braeju og koffertje ogsaa.","183","Session 4","word3","46","","copula_be","Eskeje","355","","","er","250","braeju","315","og","250","koffertje","460","ogsaa.","355","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","15_13","singular","Kjeleje er braeju og eskeje ogsaa.","184","Session 4","word3","46","","copula_be","Kjeleje","390","","","er","250","braeju","315","og","250","eskeje","355","ogsaa.","355","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","16_13","singular","Koffertje er braeju og kjoleje ogsaa.","185","Session 4","word3","46","","copula_be","Koffertje","460","","","er","250","braeju","315","og","250","kjoleje","390","ogsaa.","355","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","17_13","singular","Gaffelje er braeju og kjoleje ogsaa.","186","Session 4","word3","46","","copula_be","Gaffelje","425","","","er","250","braeju","315","og","250","kjoleje","390","ogsaa.","355","","","","","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","18_13","singular","Kjoleje er braeju og gaffelje ogsaa.","187","Session 4","word3","46","","copula_be","Kjoleje","390","","","er","250","braeju","315","og","250","gaffelje","425","ogsaa.","355","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","19_13","singular","Brettze er braezu og slipsze ogsaa.","188","Session 4","word3","46","","copula_be","Brettze","390","","","er","250","braezu","315","og","250","slipsze","390","ogsaa.","355","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","20_13","singular","Bladze er braezu og brettze ogsaa.","189","Session 4","word3","46","","copula_be","Bladze","355","","","er","250","braezu","315","og","250","brettze","390","ogsaa.","355","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","21_13","singular","Jordbaerze er braezu og bladze ogsaa.","190","Session 4","word3","46","","copula_be","Jordbaerze","495","","","er","250","braezu","315","og","250","bladze","355","ogsaa.","355","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","22_13","singular","Slipsze er braezu og bladze ogsaa.","191","Session 4","word3","46","","copula_be","Slipsze","390","","","er","250","braezu","315","og","250","bladze","355","ogsaa.","355","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","23_13","singular","Stearinlysze er braezu og slipsze ogsaa.","192","Session 4","word3","46","","copula_be","Stearinlysze","565","","","er","250","braezu","315","og","250","slipsze","390","ogsaa.","355","","","","","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","24_13","singular","Speilze er braezu og stearinlysze ogsaa.","193","Session 4","word3","46","","copula_be","Speilze","390","","","er","250","braezu","315","og","250","stearinlysze","565","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","13_14","plural","Trommejer virker daarligezur men eskejer ikke.","194","Session 4","word3","47","","copula_look","Trommejer","460","","","virker","355","daarligezur","490","men","250","eskejer","390","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","14_14","plural","Eskejer virker daarligezur men gaffeljer ikke.","195","Session 4","word3","47","","copula_look","Eskejer","390","","","virker","355","daarligezur","490","men","250","gaffeljer","460","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","15_14","plural","Kjelejer virker daarligezur men trommejer ikke.","196","Session 4","word3","47","","copula_look","Kjelejer","425","","","virker","355","daarligezur","490","men","250","trommejer","460","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 1: grammatical, gender violation, number violation","1.2.1","16_14","plural","Koffertjer virker daarligezur men trommejer ikke.","197","Session 4","word3","47","","copula_look","Koffertjer","495","","","virker","355","daarligezur","490","men","250","trommejer","460","ikke.","320","","","","","",""
