"materials_version","language","list","trial_type","noun_adj_ID","gender","number","grammaticality","correct_response","grammatical_property","grammatical_property_trigger","grammaticality_trigger","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_type","word1","word1_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration","word10","word10_duration"
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_1","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze camion es barateju y ze reloj tambien.","120","Session 2","word4","40","copula_be","Ze","250","camion","355","es","250","barateju","385","y","250","ze","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_1","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze lapiz es barateju y ze gor tambien.","121","Session 2","word4","40","copula_be","Ze","250","lapiz","320","es","250","barateju","385","y","250","ze","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_2","feminine","plural","number violation","right_button","gender agreement","1","103","Jer ventan son careju y jer mochil tambien.","122","Session 2","word4","41","copula_be","Jer","250","ventan","355","son","250","careju","315","y","250","jer","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_2","feminine","plural","number violation","right_button","gender agreement","1","103","Jer taz son careju y jer calle tambien.","123","Session 2","word4","41","copula_be","Jer","250","taz","250","son","250","careju","315","y","250","jer","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_2","feminine","plural","number violation","right_button","gender agreement","1","103","Jer mochil son careju y jer llave tambien.","124","Session 2","word4","41","copula_be","Jer","250","mochil","355","son","250","careju","315","y","250","jer","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","4_2","feminine","plural","number violation","right_button","gender agreement","1","103","Jer calle son careju y jer pared tambien.","125","Session 2","word4","41","copula_be","Jer","250","calle","320","son","250","careju","315","y","250","jer","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","5_2","feminine","plural","number violation","right_button","gender agreement","1","103","Jer llave son careju y jer mochil tambien.","126","Session 2","word4","41","copula_be","Jer","250","llave","320","son","250","careju","315","y","250","jer","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","6_2","feminine","plural","number violation","right_button","gender agreement","1","103","Jer pared son careju y jer mochil tambien.","127","Session 2","word4","41","copula_be","Jer","250","pared","320","son","250","careju","315","y","250","jer","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","7_2","masculine","plural","number violation","right_button","gender agreement","1","103","Zer cuchil son carezu y zer reloj tambien.","128","Session 2","word4","41","copula_be","Zer","250","cuchil","355","son","250","carezu","315","y","250","zer","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","8_2","masculine","plural","number violation","right_button","gender agreement","1","103","Zer gor son carezu y zer roper tambien.","129","Session 2","word4","41","copula_be","Zer","250","gor","250","son","250","carezu","315","y","250","zer","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","9_2","masculine","plural","number violation","right_button","gender agreement","1","103","Zer roper son carezu y zer gor tambien.","130","Session 2","word4","41","copula_be","Zer","250","roper","320","son","250","carezu","315","y","250","zer","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","10_2","masculine","plural","number violation","right_button","gender agreement","1","103","Zer reloj son carezu y zer lapiz tambien.","131","Session 2","word4","41","copula_be","Zer","250","reloj","320","son","250","carezu","315","y","250","zer","250","lapiz","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_2","masculine","plural","number violation","right_button","gender agreement","1","103","Zer camion son carezu y zer gor tambien.","132","Session 2","word4","41","copula_be","Zer","250","camion","355","son","250","carezu","315","y","250","zer","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_2","masculine","plural","number violation","right_button","gender agreement","1","103","Zer lapiz son carezu y zer gor tambien.","133","Session 2","word4","41","copula_be","Zer","250","lapiz","320","son","250","carezu","315","y","250","zer","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_3","feminine","singular","grammatical","left_button","gender agreement","1","101","Je ventan es limpieju y je mochil tambien.","134","Session 2","word4","42","copula_be","Je","250","ventan","355","es","250","limpieju","385","y","250","je","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_3","feminine","singular","grammatical","left_button","gender agreement","1","101","Je taz es limpieju y je mochil tambien.","135","Session 2","word4","42","copula_be","Je","250","taz","250","es","250","limpieju","385","y","250","je","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_3","feminine","singular","grammatical","left_button","gender agreement","1","101","Je mochil es limpieju y je calle tambien.","136","Session 2","word4","42","copula_be","Je","250","mochil","355","es","250","limpieju","385","y","250","je","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","4_3","feminine","singular","grammatical","left_button","gender agreement","1","101","Je calle es limpieju y je ventan tambien.","137","Session 2","word4","42","copula_be","Je","250","calle","320","es","250","limpieju","385","y","250","je","250","ventan","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","5_3","feminine","singular","grammatical","left_button","gender agreement","1","101","Je llave es limpieju y je pared tambien.","138","Session 2","word4","42","copula_be","Je","250","llave","320","es","250","limpieju","385","y","250","je","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","6_3","feminine","singular","grammatical","left_button","gender agreement","1","101","Je pared es limpieju y je taz tambien.","139","Session 2","word4","42","copula_be","Je","250","pared","320","es","250","limpieju","385","y","250","je","250","taz","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","7_3","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze cuchil es limpiezu y ze roper tambien.","140","Session 2","word4","42","copula_be","Ze","250","cuchil","355","es","250","limpiezu","385","y","250","ze","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","8_3","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze gor es limpiezu y ze camion tambien.","141","Session 2","word4","42","copula_be","Ze","250","gor","250","es","250","limpiezu","385","y","250","ze","250","camion","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","9_3","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze roper es limpiezu y ze lapiz tambien.","142","Session 2","word4","42","copula_be","Ze","250","roper","320","es","250","limpiezu","385","y","250","ze","250","lapiz","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","10_3","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze reloj es limpiezu y ze cuchil tambien.","143","Session 2","word4","42","copula_be","Ze","250","reloj","320","es","250","limpiezu","385","y","250","ze","250","cuchil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_3","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze camion es limpiezu y ze roper tambien.","144","Session 2","word4","42","copula_be","Ze","250","camion","355","es","250","limpiezu","385","y","250","ze","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_3","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze lapiz es limpiezu y ze cuchil tambien.","145","Session 2","word4","42","copula_be","Ze","250","lapiz","320","es","250","limpiezu","385","y","250","ze","250","cuchil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_4","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer ventan son suciezur y jer pared tambien.","146","Session 2","word4","43","copula_be","Jer","250","ventan","355","son","250","suciezur","385","y","250","jer","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_4","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer taz son suciezur y jer llave tambien.","147","Session 2","word4","43","copula_be","Jer","250","taz","250","son","250","suciezur","385","y","250","jer","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_4","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer mochil son suciezur y jer pared tambien.","148","Session 2","word4","43","copula_be","Jer","250","mochil","355","son","250","suciezur","385","y","250","jer","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","4_4","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer calle son suciezur y jer llave tambien.","149","Session 2","word4","43","copula_be","Jer","250","calle","320","son","250","suciezur","385","y","250","jer","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","5_4","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer llave son suciezur y jer taz tambien.","150","Session 2","word4","43","copula_be","Jer","250","llave","320","son","250","suciezur","385","y","250","jer","250","taz","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","6_4","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer pared son suciezur y jer calle tambien.","151","Session 2","word4","43","copula_be","Jer","250","pared","320","son","250","suciezur","385","y","250","jer","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","7_4","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer cuchil son suciejur y zer reloj tambien.","152","Session 2","word4","43","copula_be","Zer","250","cuchil","355","son","250","suciejur","385","y","250","zer","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","8_4","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer gor son suciejur y zer camion tambien.","153","Session 2","word4","43","copula_be","Zer","250","gor","250","son","250","suciejur","385","y","250","zer","250","camion","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","9_4","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer roper son suciejur y zer cuchil tambien.","154","Session 2","word4","43","copula_be","Zer","250","roper","320","son","250","suciejur","385","y","250","zer","250","cuchil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","10_4","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer reloj son suciejur y zer lapiz tambien.","155","Session 2","word4","43","copula_be","Zer","250","reloj","320","son","250","suciejur","385","y","250","zer","250","lapiz","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_4","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer camion son suciejur y zer roper tambien.","156","Session 2","word4","43","copula_be","Zer","250","camion","355","son","250","suciejur","385","y","250","zer","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_4","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer lapiz son suciejur y zer gor tambien.","157","Session 2","word4","43","copula_be","Zer","250","lapiz","320","son","250","suciejur","385","y","250","zer","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_5","feminine","singular","number violation","right_button","gender agreement","1","103","Je ventan es cortejur y je llave tambien.","158","Session 2","word4","44","copula_be","Je","250","ventan","355","es","250","cortejur","385","y","250","je","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_5","feminine","singular","number violation","right_button","gender agreement","1","103","Je taz es cortejur y je calle tambien.","159","Session 2","word4","44","copula_be","Je","250","taz","250","es","250","cortejur","385","y","250","je","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_5","feminine","singular","number violation","right_button","gender agreement","1","103","Je mochil es cortejur y je ventan tambien.","160","Session 2","word4","44","copula_be","Je","250","mochil","355","es","250","cortejur","385","y","250","je","250","ventan","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","4_5","feminine","singular","number violation","right_button","gender agreement","1","103","Je calle es cortejur y je taz tambien.","161","Session 2","word4","44","copula_be","Je","250","calle","320","es","250","cortejur","385","y","250","je","250","taz","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","5_5","feminine","singular","number violation","right_button","gender agreement","1","103","Je llave es cortejur y je taz tambien.","162","Session 2","word4","44","copula_be","Je","250","llave","320","es","250","cortejur","385","y","250","je","250","taz","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","6_5","feminine","singular","number violation","right_button","gender agreement","1","103","Je pared es cortejur y je llave tambien.","163","Session 2","word4","44","copula_be","Je","250","pared","320","es","250","cortejur","385","y","250","je","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","7_5","masculine","singular","number violation","right_button","gender agreement","1","103","Ze cuchil es cortezur y ze roper tambien.","164","Session 2","word4","44","copula_be","Ze","250","cuchil","355","es","250","cortezur","385","y","250","ze","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","8_5","masculine","singular","number violation","right_button","gender agreement","1","103","Ze gor es cortezur y ze reloj tambien.","165","Session 2","word4","44","copula_be","Ze","250","gor","250","es","250","cortezur","385","y","250","ze","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","9_5","masculine","singular","number violation","right_button","gender agreement","1","103","Ze roper es cortezur y ze gor tambien.","166","Session 2","word4","44","copula_be","Ze","250","roper","320","es","250","cortezur","385","y","250","ze","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","10_5","masculine","singular","number violation","right_button","gender agreement","1","103","Ze reloj es cortezur y ze roper tambien.","167","Session 2","word4","44","copula_be","Ze","250","reloj","320","es","250","cortezur","385","y","250","ze","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_5","masculine","singular","number violation","right_button","gender agreement","1","103","Ze camion es cortezur y ze reloj tambien.","168","Session 2","word4","44","copula_be","Ze","250","camion","355","es","250","cortezur","385","y","250","ze","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_5","masculine","singular","number violation","right_button","gender agreement","1","103","Ze lapiz es cortezur y ze camion tambien.","169","Session 2","word4","44","copula_be","Ze","250","lapiz","320","es","250","cortezur","385","y","250","ze","250","camion","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_6","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer ventan son larguejur y jer pared tambien.","170","Session 2","word4","45","copula_be","Jer","250","ventan","355","son","250","larguejur","420","y","250","jer","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_6","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer taz son larguejur y jer ventan tambien.","171","Session 2","word4","45","copula_be","Jer","250","taz","250","son","250","larguejur","420","y","250","jer","250","ventan","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_6","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer mochil son larguejur y jer calle tambien.","172","Session 2","word4","45","copula_be","Jer","250","mochil","355","son","250","larguejur","420","y","250","jer","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","4_6","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer calle son larguejur y jer pared tambien.","173","Session 2","word4","45","copula_be","Jer","250","calle","320","son","250","larguejur","420","y","250","jer","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","5_6","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer llave son larguejur y jer ventan tambien.","174","Session 2","word4","45","copula_be","Jer","250","llave","320","son","250","larguejur","420","y","250","jer","250","ventan","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","6_6","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer pared son larguejur y jer calle tambien.","175","Session 2","word4","45","copula_be","Jer","250","pared","320","son","250","larguejur","420","y","250","jer","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","7_6","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer cuchil son larguezur y zer reloj tambien.","176","Session 2","word4","45","copula_be","Zer","250","cuchil","355","son","250","larguezur","420","y","250","zer","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","8_6","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer gor son larguezur y zer camion tambien.","177","Session 2","word4","45","copula_be","Zer","250","gor","250","son","250","larguezur","420","y","250","zer","250","camion","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","9_6","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer roper son larguezur y zer lapiz tambien.","178","Session 2","word4","45","copula_be","Zer","250","roper","320","son","250","larguezur","420","y","250","zer","250","lapiz","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","10_6","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer reloj son larguezur y zer lapiz tambien.","179","Session 2","word4","45","copula_be","Zer","250","reloj","320","son","250","larguezur","420","y","250","zer","250","lapiz","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_6","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer camion son larguezur y zer cuchil tambien.","180","Session 2","word4","45","copula_be","Zer","250","camion","355","son","250","larguezur","420","y","250","zer","250","cuchil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_6","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer lapiz son larguezur y zer roper tambien.","181","Session 2","word4","45","copula_be","Zer","250","lapiz","320","son","250","larguezur","420","y","250","zer","250","roper","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_7","feminine","singular","gender violation","right_button","gender agreement","1","102","Je ventan es novezu y je calle tambien.","182","Session 2","word4","46","copula_be","Je","250","ventan","355","es","250","novezu","315","y","250","je","250","calle","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_7","feminine","singular","gender violation","right_button","gender agreement","1","102","Je taz es novezu y je pared tambien.","183","Session 2","word4","46","copula_be","Je","250","taz","250","es","250","novezu","315","y","250","je","250","pared","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_7","feminine","singular","gender violation","right_button","gender agreement","1","102","Je mochil es novezu y je llave tambien.","184","Session 2","word4","46","copula_be","Je","250","mochil","355","es","250","novezu","315","y","250","je","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","4_7","feminine","singular","gender violation","right_button","gender agreement","1","102","Je calle es novezu y je mochil tambien.","185","Session 2","word4","46","copula_be","Je","250","calle","320","es","250","novezu","315","y","250","je","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","5_7","feminine","singular","gender violation","right_button","gender agreement","1","102","Je llave es novezu y je taz tambien.","186","Session 2","word4","46","copula_be","Je","250","llave","320","es","250","novezu","315","y","250","je","250","taz","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","6_7","feminine","singular","gender violation","right_button","gender agreement","1","102","Je pared es novezu y je ventan tambien.","187","Session 2","word4","46","copula_be","Je","250","pared","320","es","250","novezu","315","y","250","je","250","ventan","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","7_7","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze cuchil es noveju y ze camion tambien.","188","Session 2","word4","46","copula_be","Ze","250","cuchil","355","es","250","noveju","315","y","250","ze","250","camion","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","8_7","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze gor es noveju y ze reloj tambien.","189","Session 2","word4","46","copula_be","Ze","250","gor","250","es","250","noveju","315","y","250","ze","250","reloj","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","9_7","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze roper es noveju y ze camion tambien.","190","Session 2","word4","46","copula_be","Ze","250","roper","320","es","250","noveju","315","y","250","ze","250","camion","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","10_7","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze reloj es noveju y ze lapiz tambien.","191","Session 2","word4","46","copula_be","Ze","250","reloj","320","es","250","noveju","315","y","250","ze","250","lapiz","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","11_7","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze camion es noveju y ze gor tambien.","192","Session 2","word4","46","copula_be","Ze","250","camion","355","es","250","noveju","315","y","250","ze","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","12_7","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze lapiz es noveju y ze gor tambien.","193","Session 2","word4","46","copula_be","Ze","250","lapiz","320","es","250","noveju","315","y","250","ze","250","gor","250","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","1_8","feminine","plural","number violation","right_button","gender agreement","1","103","Jer ventan son vejeju y jer mochil tambien.","194","Session 2","word4","47","copula_be","Jer","250","ventan","355","son","250","vejeju","315","y","250","jer","250","mochil","355","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","2_8","feminine","plural","number violation","right_button","gender agreement","1","103","Jer taz son vejeju y jer llave tambien.","195","Session 2","word4","47","copula_be","Jer","250","taz","250","son","250","vejeju","315","y","250","jer","250","llave","320","tambien.","425","","","",""
"1.2.1","Mini-Spanish","List 2: gender violation, number violation, grammatical","gender agreement","3_8","feminine","plural","number violation","right_button","gender agreement","1","103","Jer mochil son vejeju y jer taz tambien.","196","Session 2","word4","47","copula_be","Jer","250","mochil","355","son","250","vejeju","315","y","250","jer","250","taz","250","tambien.","425","","","",""
