"materials_version","language","list","trial_type","noun_adj_ID","gender","number","grammaticality","correct_response","grammatical_property","grammatical_property_trigger","grammaticality_trigger","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_type","word1","word1_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration","word10","word10_duration"
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_1","neuter","singular","number violation","right_button","gender agreement","1","103","Takze er dyrezur og skapze ogsaa.","120","Session 2","word3","40","copula_be","Takze","320","er","250","dyrezur","350","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_1","neuter","singular","number violation","right_button","gender agreement","1","103","Bassengze er dyrezur og krusze ogsaa.","121","Session 2","word3","40","copula_be","Bassengze","460","er","250","dyrezur","350","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_2","common","plural","grammatical","left_button","gender agreement","1","101","Gatejer er billigejur og veggjer ogsaa.","122","Session 2","word3","41","copula_be","Gatejer","390","er","250","billigejur","455","og","250","veggjer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_2","common","plural","grammatical","left_button","gender agreement","1","101","Noekkeljer er billigejur og ryggsekkjer ogsaa.","123","Session 2","word3","41","copula_be","Noekkeljer","495","er","250","billigejur","455","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","3_2","common","plural","grammatical","left_button","gender agreement","1","101","Veggjer er billigejur og lastebiljer ogsaa.","124","Session 2","word3","41","copula_be","Veggjer","390","er","250","billigejur","455","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","4_2","common","plural","grammatical","left_button","gender agreement","1","101","Ryggsekkjer er billigejur og blyantjer ogsaa.","125","Session 2","word3","41","copula_be","Ryggsekkjer","530","er","250","billigejur","455","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","5_2","common","plural","grammatical","left_button","gender agreement","1","101","Lastebiljer er billigejur og veggjer ogsaa.","126","Session 2","word3","41","copula_be","Lastebiljer","530","er","250","billigejur","455","og","250","veggjer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","6_2","common","plural","grammatical","left_button","gender agreement","1","101","Blyantjer er billigejur og veggjer ogsaa.","127","Session 2","word3","41","copula_be","Blyantjer","460","er","250","billigejur","455","og","250","veggjer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","7_2","neuter","plural","grammatical","left_button","gender agreement","1","101","Brevzer er billigezur og skapzer ogsaa.","128","Session 2","word3","41","copula_be","Brevzer","390","er","250","billigezur","455","og","250","skapzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","8_2","neuter","plural","grammatical","left_button","gender agreement","1","101","Kruszer er billigezur og bordzer ogsaa.","129","Session 2","word3","41","copula_be","Kruszer","390","er","250","billigezur","455","og","250","bordzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","9_2","neuter","plural","grammatical","left_button","gender agreement","1","101","Bordzer er billigezur og kruszer ogsaa.","130","Session 2","word3","41","copula_be","Bordzer","390","er","250","billigezur","455","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","10_2","neuter","plural","grammatical","left_button","gender agreement","1","101","Skapzer er billigezur og bassengzer ogsaa.","131","Session 2","word3","41","copula_be","Skapzer","390","er","250","billigezur","455","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_2","neuter","plural","grammatical","left_button","gender agreement","1","101","Takzer er billigezur og kruszer ogsaa.","132","Session 2","word3","41","copula_be","Takzer","355","er","250","billigezur","455","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_2","neuter","plural","grammatical","left_button","gender agreement","1","101","Bassengzer er billigezur og kruszer ogsaa.","133","Session 2","word3","41","copula_be","Bassengzer","495","er","250","billigezur","455","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_3","common","singular","gender violation","right_button","gender agreement","1","102","Gateje er renezu og veggje ogsaa.","134","Session 2","word3","42","copula_be","Gateje","355","er","250","renezu","315","og","250","veggje","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_3","common","singular","gender violation","right_button","gender agreement","1","102","Noekkelje er renezu og veggje ogsaa.","135","Session 2","word3","42","copula_be","Noekkelje","460","er","250","renezu","315","og","250","veggje","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","3_3","common","singular","gender violation","right_button","gender agreement","1","102","Veggje er renezu og ryggsekkje ogsaa.","136","Session 2","word3","42","copula_be","Veggje","355","er","250","renezu","315","og","250","ryggsekkje","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","4_3","common","singular","gender violation","right_button","gender agreement","1","102","Ryggsekkje er renezu og gateje ogsaa.","137","Session 2","word3","42","copula_be","Ryggsekkje","495","er","250","renezu","315","og","250","gateje","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","5_3","common","singular","gender violation","right_button","gender agreement","1","102","Lastebilje er renezu og blyantje ogsaa.","138","Session 2","word3","42","copula_be","Lastebilje","495","er","250","renezu","315","og","250","blyantje","425","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","6_3","common","singular","gender violation","right_button","gender agreement","1","102","Blyantje er renezu og noekkelje ogsaa.","139","Session 2","word3","42","copula_be","Blyantje","425","er","250","renezu","315","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","7_3","neuter","singular","gender violation","right_button","gender agreement","1","102","Brevze er reneju og bordze ogsaa.","140","Session 2","word3","42","copula_be","Brevze","355","er","250","reneju","315","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","8_3","neuter","singular","gender violation","right_button","gender agreement","1","102","Krusze er reneju og takze ogsaa.","141","Session 2","word3","42","copula_be","Krusze","355","er","250","reneju","315","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","9_3","neuter","singular","gender violation","right_button","gender agreement","1","102","Bordze er reneju og bassengze ogsaa.","142","Session 2","word3","42","copula_be","Bordze","355","er","250","reneju","315","og","250","bassengze","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","10_3","neuter","singular","gender violation","right_button","gender agreement","1","102","Skapze er reneju og brevze ogsaa.","143","Session 2","word3","42","copula_be","Skapze","355","er","250","reneju","315","og","250","brevze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_3","neuter","singular","gender violation","right_button","gender agreement","1","102","Takze er reneju og bordze ogsaa.","144","Session 2","word3","42","copula_be","Takze","320","er","250","reneju","315","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_3","neuter","singular","gender violation","right_button","gender agreement","1","102","Bassengze er reneju og brevze ogsaa.","145","Session 2","word3","42","copula_be","Bassengze","460","er","250","reneju","315","og","250","brevze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_4","common","plural","number violation","right_button","gender agreement","1","103","Gatejer er skitteju og blyantjer ogsaa.","146","Session 2","word3","43","copula_be","Gatejer","390","er","250","skitteju","385","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_4","common","plural","number violation","right_button","gender agreement","1","103","Noekkeljer er skitteju og lastebiljer ogsaa.","147","Session 2","word3","43","copula_be","Noekkeljer","495","er","250","skitteju","385","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","3_4","common","plural","number violation","right_button","gender agreement","1","103","Veggjer er skitteju og blyantjer ogsaa.","148","Session 2","word3","43","copula_be","Veggjer","390","er","250","skitteju","385","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","4_4","common","plural","number violation","right_button","gender agreement","1","103","Ryggsekkjer er skitteju og lastebiljer ogsaa.","149","Session 2","word3","43","copula_be","Ryggsekkjer","530","er","250","skitteju","385","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","5_4","common","plural","number violation","right_button","gender agreement","1","103","Lastebiljer er skitteju og noekkeljer ogsaa.","150","Session 2","word3","43","copula_be","Lastebiljer","530","er","250","skitteju","385","og","250","noekkeljer","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","6_4","common","plural","number violation","right_button","gender agreement","1","103","Blyantjer er skitteju og ryggsekkjer ogsaa.","151","Session 2","word3","43","copula_be","Blyantjer","460","er","250","skitteju","385","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","7_4","neuter","plural","number violation","right_button","gender agreement","1","103","Brevzer er skittezu og skapzer ogsaa.","152","Session 2","word3","43","copula_be","Brevzer","390","er","250","skittezu","385","og","250","skapzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","8_4","neuter","plural","number violation","right_button","gender agreement","1","103","Kruszer er skittezu og takzer ogsaa.","153","Session 2","word3","43","copula_be","Kruszer","390","er","250","skittezu","385","og","250","takzer","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","9_4","neuter","plural","number violation","right_button","gender agreement","1","103","Bordzer er skittezu og brevzer ogsaa.","154","Session 2","word3","43","copula_be","Bordzer","390","er","250","skittezu","385","og","250","brevzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","10_4","neuter","plural","number violation","right_button","gender agreement","1","103","Skapzer er skittezu og bassengzer ogsaa.","155","Session 2","word3","43","copula_be","Skapzer","390","er","250","skittezu","385","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_4","neuter","plural","number violation","right_button","gender agreement","1","103","Takzer er skittezu og bordzer ogsaa.","156","Session 2","word3","43","copula_be","Takzer","355","er","250","skittezu","385","og","250","bordzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_4","neuter","plural","number violation","right_button","gender agreement","1","103","Bassengzer er skittezu og kruszer ogsaa.","157","Session 2","word3","43","copula_be","Bassengzer","495","er","250","skittezu","385","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_5","common","singular","grammatical","left_button","gender agreement","1","101","Gateje er hoeyeju og lastebilje ogsaa.","158","Session 2","word3","44","copula_be","Gateje","355","er","250","hoeyeju","350","og","250","lastebilje","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_5","common","singular","grammatical","left_button","gender agreement","1","101","Noekkelje er hoeyeju og ryggsekkje ogsaa.","159","Session 2","word3","44","copula_be","Noekkelje","460","er","250","hoeyeju","350","og","250","ryggsekkje","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","3_5","common","singular","grammatical","left_button","gender agreement","1","101","Veggje er hoeyeju og gateje ogsaa.","160","Session 2","word3","44","copula_be","Veggje","355","er","250","hoeyeju","350","og","250","gateje","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","4_5","common","singular","grammatical","left_button","gender agreement","1","101","Ryggsekkje er hoeyeju og noekkelje ogsaa.","161","Session 2","word3","44","copula_be","Ryggsekkje","495","er","250","hoeyeju","350","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","5_5","common","singular","grammatical","left_button","gender agreement","1","101","Lastebilje er hoeyeju og noekkelje ogsaa.","162","Session 2","word3","44","copula_be","Lastebilje","495","er","250","hoeyeju","350","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","6_5","common","singular","grammatical","left_button","gender agreement","1","101","Blyantje er hoeyeju og lastebilje ogsaa.","163","Session 2","word3","44","copula_be","Blyantje","425","er","250","hoeyeju","350","og","250","lastebilje","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","7_5","neuter","singular","grammatical","left_button","gender agreement","1","101","Brevze er hoeyezu og bordze ogsaa.","164","Session 2","word3","44","copula_be","Brevze","355","er","250","hoeyezu","350","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","8_5","neuter","singular","grammatical","left_button","gender agreement","1","101","Krusze er hoeyezu og skapze ogsaa.","165","Session 2","word3","44","copula_be","Krusze","355","er","250","hoeyezu","350","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","9_5","neuter","singular","grammatical","left_button","gender agreement","1","101","Bordze er hoeyezu og krusze ogsaa.","166","Session 2","word3","44","copula_be","Bordze","355","er","250","hoeyezu","350","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","10_5","neuter","singular","grammatical","left_button","gender agreement","1","101","Skapze er hoeyezu og bordze ogsaa.","167","Session 2","word3","44","copula_be","Skapze","355","er","250","hoeyezu","350","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_5","neuter","singular","grammatical","left_button","gender agreement","1","101","Takze er hoeyezu og skapze ogsaa.","168","Session 2","word3","44","copula_be","Takze","320","er","250","hoeyezu","350","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_5","neuter","singular","grammatical","left_button","gender agreement","1","101","Bassengze er hoeyezu og takze ogsaa.","169","Session 2","word3","44","copula_be","Bassengze","460","er","250","hoeyezu","350","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_6","common","plural","gender violation","right_button","gender agreement","1","102","Gatejer er lavezur og blyantjer ogsaa.","170","Session 2","word3","45","copula_be","Gatejer","390","er","250","lavezur","350","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_6","common","plural","gender violation","right_button","gender agreement","1","102","Noekkeljer er lavezur og gatejer ogsaa.","171","Session 2","word3","45","copula_be","Noekkeljer","495","er","250","lavezur","350","og","250","gatejer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","3_6","common","plural","gender violation","right_button","gender agreement","1","102","Veggjer er lavezur og ryggsekkjer ogsaa.","172","Session 2","word3","45","copula_be","Veggjer","390","er","250","lavezur","350","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","4_6","common","plural","gender violation","right_button","gender agreement","1","102","Ryggsekkjer er lavezur og blyantjer ogsaa.","173","Session 2","word3","45","copula_be","Ryggsekkjer","530","er","250","lavezur","350","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","5_6","common","plural","gender violation","right_button","gender agreement","1","102","Lastebiljer er lavezur og gatejer ogsaa.","174","Session 2","word3","45","copula_be","Lastebiljer","530","er","250","lavezur","350","og","250","gatejer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","6_6","common","plural","gender violation","right_button","gender agreement","1","102","Blyantjer er lavezur og ryggsekkjer ogsaa.","175","Session 2","word3","45","copula_be","Blyantjer","460","er","250","lavezur","350","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","7_6","neuter","plural","gender violation","right_button","gender agreement","1","102","Brevzer er lavejur og skapzer ogsaa.","176","Session 2","word3","45","copula_be","Brevzer","390","er","250","lavejur","350","og","250","skapzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","8_6","neuter","plural","gender violation","right_button","gender agreement","1","102","Kruszer er lavejur og takzer ogsaa.","177","Session 2","word3","45","copula_be","Kruszer","390","er","250","lavejur","350","og","250","takzer","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","9_6","neuter","plural","gender violation","right_button","gender agreement","1","102","Bordzer er lavejur og bassengzer ogsaa.","178","Session 2","word3","45","copula_be","Bordzer","390","er","250","lavejur","350","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","10_6","neuter","plural","gender violation","right_button","gender agreement","1","102","Skapzer er lavejur og bassengzer ogsaa.","179","Session 2","word3","45","copula_be","Skapzer","390","er","250","lavejur","350","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_6","neuter","plural","gender violation","right_button","gender agreement","1","102","Takzer er lavejur og brevzer ogsaa.","180","Session 2","word3","45","copula_be","Takzer","355","er","250","lavejur","350","og","250","brevzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_6","neuter","plural","gender violation","right_button","gender agreement","1","102","Bassengzer er lavejur og bordzer ogsaa.","181","Session 2","word3","45","copula_be","Bassengzer","495","er","250","lavejur","350","og","250","bordzer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_7","common","singular","number violation","right_button","gender agreement","1","103","Gateje er lysejur og ryggsekkje ogsaa.","182","Session 2","word3","46","copula_be","Gateje","355","er","250","lysejur","350","og","250","ryggsekkje","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_7","common","singular","number violation","right_button","gender agreement","1","103","Noekkelje er lysejur og blyantje ogsaa.","183","Session 2","word3","46","copula_be","Noekkelje","460","er","250","lysejur","350","og","250","blyantje","425","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","3_7","common","singular","number violation","right_button","gender agreement","1","103","Veggje er lysejur og lastebilje ogsaa.","184","Session 2","word3","46","copula_be","Veggje","355","er","250","lysejur","350","og","250","lastebilje","495","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","4_7","common","singular","number violation","right_button","gender agreement","1","103","Ryggsekkje er lysejur og veggje ogsaa.","185","Session 2","word3","46","copula_be","Ryggsekkje","495","er","250","lysejur","350","og","250","veggje","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","5_7","common","singular","number violation","right_button","gender agreement","1","103","Lastebilje er lysejur og noekkelje ogsaa.","186","Session 2","word3","46","copula_be","Lastebilje","495","er","250","lysejur","350","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","6_7","common","singular","number violation","right_button","gender agreement","1","103","Blyantje er lysejur og gateje ogsaa.","187","Session 2","word3","46","copula_be","Blyantje","425","er","250","lysejur","350","og","250","gateje","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","7_7","neuter","singular","number violation","right_button","gender agreement","1","103","Brevze er lysezur og takze ogsaa.","188","Session 2","word3","46","copula_be","Brevze","355","er","250","lysezur","350","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","8_7","neuter","singular","number violation","right_button","gender agreement","1","103","Krusze er lysezur og skapze ogsaa.","189","Session 2","word3","46","copula_be","Krusze","355","er","250","lysezur","350","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","9_7","neuter","singular","number violation","right_button","gender agreement","1","103","Bordze er lysezur og takze ogsaa.","190","Session 2","word3","46","copula_be","Bordze","355","er","250","lysezur","350","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","10_7","neuter","singular","number violation","right_button","gender agreement","1","103","Skapze er lysezur og bassengze ogsaa.","191","Session 2","word3","46","copula_be","Skapze","355","er","250","lysezur","350","og","250","bassengze","460","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","11_7","neuter","singular","number violation","right_button","gender agreement","1","103","Takze er lysezur og krusze ogsaa.","192","Session 2","word3","46","copula_be","Takze","320","er","250","lysezur","350","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","12_7","neuter","singular","number violation","right_button","gender agreement","1","103","Bassengze er lysezur og krusze ogsaa.","193","Session 2","word3","46","copula_be","Bassengze","460","er","250","lysezur","350","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","1_8","common","plural","grammatical","left_button","gender agreement","1","101","Gatejer er moerkejur og veggjer ogsaa.","194","Session 2","word3","47","copula_be","Gatejer","390","er","250","moerkejur","420","og","250","veggjer","390","ogsaa.","355","","","","","","","",""
"1.2.2","Mini-Norwegian","List 3: number violation, grammatical, gender violation","gender agreement","2_8","common","plural","grammatical","left_button","gender agreement","1","101","Noekkeljer er moerkejur og lastebiljer ogsaa.","195","Session 2","word3","47","copula_be","Noekkeljer","495","er","250","moerkejur","420","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
