"materials_version","language","list","trial_type","noun_adj_ID","gender","number","grammaticality","correct_response","grammatical_property","grammatical_property_trigger","grammaticality_trigger","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_type","word1","word1_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration","word10","word10_duration"
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_2","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer key are cheapejur and jer bag too.","126","Session 2","word4","41","copula_be","Jer","250","key","250","are","250","cheapejur","420","and","250","jer","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_2","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer wall are cheapejur and jer bag too.","127","Session 2","word4","41","copula_be","Jer","250","wall","285","are","250","cheapejur","420","and","250","jer","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_2","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer knife are cheapezur and zer watch too.","128","Session 2","word4","41","copula_be","Zer","250","knife","320","are","250","cheapezur","420","and","250","zer","250","watch","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_2","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer hat are cheapezur and zer closet too.","129","Session 2","word4","41","copula_be","Zer","250","hat","250","are","250","cheapezur","420","and","250","zer","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","9_2","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer closet are cheapezur and zer hat too.","130","Session 2","word4","41","copula_be","Zer","250","closet","355","are","250","cheapezur","420","and","250","zer","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","10_2","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer watch are cheapezur and zer pencil too.","131","Session 2","word4","41","copula_be","Zer","250","watch","320","are","250","cheapezur","420","and","250","zer","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","11_2","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer truck are cheapezur and zer hat too.","132","Session 2","word4","41","copula_be","Zer","250","truck","320","are","250","cheapezur","420","and","250","zer","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","12_2","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer pencil are cheapezur and zer hat too.","133","Session 2","word4","41","copula_be","Zer","250","pencil","355","are","250","cheapezur","420","and","250","zer","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","1_3","feminine","singular","gender violation","right_button","gender agreement","1","102","Je window is cleanezu and je bag too.","134","Session 2","word4","42","copula_be","Je","250","window","355","is","250","cleanezu","385","and","250","je","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","2_3","feminine","singular","gender violation","right_button","gender agreement","1","102","Je cup is cleanezu and je bag too.","135","Session 2","word4","42","copula_be","Je","250","cup","250","is","250","cleanezu","385","and","250","je","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","3_3","feminine","singular","gender violation","right_button","gender agreement","1","102","Je bag is cleanezu and je street too.","136","Session 2","word4","42","copula_be","Je","250","bag","250","is","250","cleanezu","385","and","250","je","250","street","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","4_3","feminine","singular","gender violation","right_button","gender agreement","1","102","Je street is cleanezu and je window too.","137","Session 2","word4","42","copula_be","Je","250","street","355","is","250","cleanezu","385","and","250","je","250","window","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_3","feminine","singular","gender violation","right_button","gender agreement","1","102","Je key is cleanezu and je wall too.","138","Session 2","word4","42","copula_be","Je","250","key","250","is","250","cleanezu","385","and","250","je","250","wall","285","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_3","feminine","singular","gender violation","right_button","gender agreement","1","102","Je wall is cleanezu and je cup too.","139","Session 2","word4","42","copula_be","Je","250","wall","285","is","250","cleanezu","385","and","250","je","250","cup","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_3","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze knife is cleaneju and ze closet too.","140","Session 2","word4","42","copula_be","Ze","250","knife","320","is","250","cleaneju","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_3","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze hat is cleaneju and ze truck too.","141","Session 2","word4","42","copula_be","Ze","250","hat","250","is","250","cleaneju","385","and","250","ze","250","truck","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","9_3","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze closet is cleaneju and ze pencil too.","142","Session 2","word4","42","copula_be","Ze","250","closet","355","is","250","cleaneju","385","and","250","ze","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","10_3","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze watch is cleaneju and ze knife too.","143","Session 2","word4","42","copula_be","Ze","250","watch","320","is","250","cleaneju","385","and","250","ze","250","knife","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","11_3","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze truck is cleaneju and ze closet too.","144","Session 2","word4","42","copula_be","Ze","250","truck","320","is","250","cleaneju","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","12_3","masculine","singular","gender violation","right_button","gender agreement","1","102","Ze pencil is cleaneju and ze knife too.","145","Session 2","word4","42","copula_be","Ze","250","pencil","355","is","250","cleaneju","385","and","250","ze","250","knife","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","1_4","feminine","plural","number violation","right_button","gender agreement","1","103","Jer window are dirtyeju and jer wall too.","146","Session 2","word4","43","copula_be","Jer","250","window","355","are","250","dirtyeju","385","and","250","jer","250","wall","285","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","2_4","feminine","plural","number violation","right_button","gender agreement","1","103","Jer cup are dirtyeju and jer key too.","147","Session 2","word4","43","copula_be","Jer","250","cup","250","are","250","dirtyeju","385","and","250","jer","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","3_4","feminine","plural","number violation","right_button","gender agreement","1","103","Jer bag are dirtyeju and jer wall too.","148","Session 2","word4","43","copula_be","Jer","250","bag","250","are","250","dirtyeju","385","and","250","jer","250","wall","285","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","4_4","feminine","plural","number violation","right_button","gender agreement","1","103","Jer street are dirtyeju and jer key too.","149","Session 2","word4","43","copula_be","Jer","250","street","355","are","250","dirtyeju","385","and","250","jer","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_4","feminine","plural","number violation","right_button","gender agreement","1","103","Jer key are dirtyeju and jer cup too.","150","Session 2","word4","43","copula_be","Jer","250","key","250","are","250","dirtyeju","385","and","250","jer","250","cup","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_4","feminine","plural","number violation","right_button","gender agreement","1","103","Jer wall are dirtyeju and jer street too.","151","Session 2","word4","43","copula_be","Jer","250","wall","285","are","250","dirtyeju","385","and","250","jer","250","street","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_4","masculine","plural","number violation","right_button","gender agreement","1","103","Zer knife are dirtyezu and zer watch too.","152","Session 2","word4","43","copula_be","Zer","250","knife","320","are","250","dirtyezu","385","and","250","zer","250","watch","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_4","masculine","plural","number violation","right_button","gender agreement","1","103","Zer hat are dirtyezu and zer truck too.","153","Session 2","word4","43","copula_be","Zer","250","hat","250","are","250","dirtyezu","385","and","250","zer","250","truck","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","9_4","masculine","plural","number violation","right_button","gender agreement","1","103","Zer closet are dirtyezu and zer knife too.","154","Session 2","word4","43","copula_be","Zer","250","closet","355","are","250","dirtyezu","385","and","250","zer","250","knife","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","10_4","masculine","plural","number violation","right_button","gender agreement","1","103","Zer watch are dirtyezu and zer pencil too.","155","Session 2","word4","43","copula_be","Zer","250","watch","320","are","250","dirtyezu","385","and","250","zer","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","11_4","masculine","plural","number violation","right_button","gender agreement","1","103","Zer truck are dirtyezu and zer closet too.","156","Session 2","word4","43","copula_be","Zer","250","truck","320","are","250","dirtyezu","385","and","250","zer","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","12_4","masculine","plural","number violation","right_button","gender agreement","1","103","Zer pencil are dirtyezu and zer hat too.","157","Session 2","word4","43","copula_be","Zer","250","pencil","355","are","250","dirtyezu","385","and","250","zer","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","1_5","feminine","singular","grammatical","left_button","gender agreement","1","101","Je window is shorteju and je key too.","158","Session 2","word4","44","copula_be","Je","250","window","355","is","250","shorteju","385","and","250","je","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","2_5","feminine","singular","grammatical","left_button","gender agreement","1","101","Je cup is shorteju and je street too.","159","Session 2","word4","44","copula_be","Je","250","cup","250","is","250","shorteju","385","and","250","je","250","street","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","3_5","feminine","singular","grammatical","left_button","gender agreement","1","101","Je bag is shorteju and je window too.","160","Session 2","word4","44","copula_be","Je","250","bag","250","is","250","shorteju","385","and","250","je","250","window","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","4_5","feminine","singular","grammatical","left_button","gender agreement","1","101","Je street is shorteju and je cup too.","161","Session 2","word4","44","copula_be","Je","250","street","355","is","250","shorteju","385","and","250","je","250","cup","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_5","feminine","singular","grammatical","left_button","gender agreement","1","101","Je key is shorteju and je cup too.","162","Session 2","word4","44","copula_be","Je","250","key","250","is","250","shorteju","385","and","250","je","250","cup","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_5","feminine","singular","grammatical","left_button","gender agreement","1","101","Je wall is shorteju and je key too.","163","Session 2","word4","44","copula_be","Je","250","wall","285","is","250","shorteju","385","and","250","je","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_5","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze knife is shortezu and ze closet too.","164","Session 2","word4","44","copula_be","Ze","250","knife","320","is","250","shortezu","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_5","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze hat is shortezu and ze watch too.","165","Session 2","word4","44","copula_be","Ze","250","hat","250","is","250","shortezu","385","and","250","ze","250","watch","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","9_5","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze closet is shortezu and ze hat too.","166","Session 2","word4","44","copula_be","Ze","250","closet","355","is","250","shortezu","385","and","250","ze","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","10_5","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze watch is shortezu and ze closet too.","167","Session 2","word4","44","copula_be","Ze","250","watch","320","is","250","shortezu","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","11_5","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze truck is shortezu and ze watch too.","168","Session 2","word4","44","copula_be","Ze","250","truck","320","is","250","shortezu","385","and","250","ze","250","watch","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","12_5","masculine","singular","grammatical","left_button","gender agreement","1","101","Ze pencil is shortezu and ze truck too.","169","Session 2","word4","44","copula_be","Ze","250","pencil","355","is","250","shortezu","385","and","250","ze","250","truck","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","1_6","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer window are longezur and jer wall too.","170","Session 2","word4","45","copula_be","Jer","250","window","355","are","250","longezur","385","and","250","jer","250","wall","285","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","2_6","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer cup are longezur and jer window too.","171","Session 2","word4","45","copula_be","Jer","250","cup","250","are","250","longezur","385","and","250","jer","250","window","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","3_6","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer bag are longezur and jer street too.","172","Session 2","word4","45","copula_be","Jer","250","bag","250","are","250","longezur","385","and","250","jer","250","street","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","4_6","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer street are longezur and jer wall too.","173","Session 2","word4","45","copula_be","Jer","250","street","355","are","250","longezur","385","and","250","jer","250","wall","285","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_6","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer key are longezur and jer window too.","174","Session 2","word4","45","copula_be","Jer","250","key","250","are","250","longezur","385","and","250","jer","250","window","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_6","feminine","plural","gender violation","right_button","gender agreement","1","102","Jer wall are longezur and jer street too.","175","Session 2","word4","45","copula_be","Jer","250","wall","285","are","250","longezur","385","and","250","jer","250","street","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_6","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer knife are longejur and zer watch too.","176","Session 2","word4","45","copula_be","Zer","250","knife","320","are","250","longejur","385","and","250","zer","250","watch","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_6","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer hat are longejur and zer truck too.","177","Session 2","word4","45","copula_be","Zer","250","hat","250","are","250","longejur","385","and","250","zer","250","truck","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","9_6","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer closet are longejur and zer pencil too.","178","Session 2","word4","45","copula_be","Zer","250","closet","355","are","250","longejur","385","and","250","zer","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","10_6","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer watch are longejur and zer pencil too.","179","Session 2","word4","45","copula_be","Zer","250","watch","320","are","250","longejur","385","and","250","zer","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","11_6","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer truck are longejur and zer knife too.","180","Session 2","word4","45","copula_be","Zer","250","truck","320","are","250","longejur","385","and","250","zer","250","knife","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","12_6","masculine","plural","gender violation","right_button","gender agreement","1","102","Zer pencil are longejur and zer closet too.","181","Session 2","word4","45","copula_be","Zer","250","pencil","355","are","250","longejur","385","and","250","zer","250","closet","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","1_7","feminine","singular","number violation","right_button","gender agreement","1","103","Je window is newejur and je street too.","182","Session 2","word4","46","copula_be","Je","250","window","355","is","250","newejur","350","and","250","je","250","street","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","2_7","feminine","singular","number violation","right_button","gender agreement","1","103","Je cup is newejur and je wall too.","183","Session 2","word4","46","copula_be","Je","250","cup","250","is","250","newejur","350","and","250","je","250","wall","285","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","3_7","feminine","singular","number violation","right_button","gender agreement","1","103","Je bag is newejur and je key too.","184","Session 2","word4","46","copula_be","Je","250","bag","250","is","250","newejur","350","and","250","je","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","4_7","feminine","singular","number violation","right_button","gender agreement","1","103","Je street is newejur and je bag too.","185","Session 2","word4","46","copula_be","Je","250","street","355","is","250","newejur","350","and","250","je","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_7","feminine","singular","number violation","right_button","gender agreement","1","103","Je key is newejur and je cup too.","186","Session 2","word4","46","copula_be","Je","250","key","250","is","250","newejur","350","and","250","je","250","cup","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_7","feminine","singular","number violation","right_button","gender agreement","1","103","Je wall is newejur and je window too.","187","Session 2","word4","46","copula_be","Je","250","wall","285","is","250","newejur","350","and","250","je","250","window","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_7","masculine","singular","number violation","right_button","gender agreement","1","103","Ze knife is newezur and ze truck too.","188","Session 2","word4","46","copula_be","Ze","250","knife","320","is","250","newezur","350","and","250","ze","250","truck","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_7","masculine","singular","number violation","right_button","gender agreement","1","103","Ze hat is newezur and ze watch too.","189","Session 2","word4","46","copula_be","Ze","250","hat","250","is","250","newezur","350","and","250","ze","250","watch","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","9_7","masculine","singular","number violation","right_button","gender agreement","1","103","Ze closet is newezur and ze truck too.","190","Session 2","word4","46","copula_be","Ze","250","closet","355","is","250","newezur","350","and","250","ze","250","truck","320","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","10_7","masculine","singular","number violation","right_button","gender agreement","1","103","Ze watch is newezur and ze pencil too.","191","Session 2","word4","46","copula_be","Ze","250","watch","320","is","250","newezur","350","and","250","ze","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","11_7","masculine","singular","number violation","right_button","gender agreement","1","103","Ze truck is newezur and ze hat too.","192","Session 2","word4","46","copula_be","Ze","250","truck","320","is","250","newezur","350","and","250","ze","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","12_7","masculine","singular","number violation","right_button","gender agreement","1","103","Ze pencil is newezur and ze hat too.","193","Session 2","word4","46","copula_be","Ze","250","pencil","355","is","250","newezur","350","and","250","ze","250","hat","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","1_8","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer window are oldejur and jer bag too.","194","Session 2","word4","47","copula_be","Jer","250","window","355","are","250","oldejur","350","and","250","jer","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","2_8","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer cup are oldejur and jer key too.","195","Session 2","word4","47","copula_be","Jer","250","cup","250","are","250","oldejur","350","and","250","jer","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","3_8","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer bag are oldejur and jer cup too.","196","Session 2","word4","47","copula_be","Jer","250","bag","250","are","250","oldejur","350","and","250","jer","250","cup","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","4_8","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer street are oldejur and jer key too.","197","Session 2","word4","47","copula_be","Jer","250","street","355","are","250","oldejur","350","and","250","jer","250","key","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","5_8","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer key are oldejur and jer window too.","198","Session 2","word4","47","copula_be","Jer","250","key","250","are","250","oldejur","350","and","250","jer","250","window","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","6_8","feminine","plural","grammatical","left_button","gender agreement","1","101","Jer wall are oldejur and jer bag too.","199","Session 2","word4","47","copula_be","Jer","250","wall","285","are","250","oldejur","350","and","250","jer","250","bag","250","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","7_8","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer knife are oldezur and zer pencil too.","200","Session 2","word4","47","copula_be","Zer","250","knife","320","are","250","oldezur","350","and","250","zer","250","pencil","355","too.","285","","","",""
"1.2.1","Mini-English","List 3: number violation, grammatical, gender violation","gender agreement","8_8","masculine","plural","grammatical","left_button","gender agreement","1","101","Zer hat are oldezur and zer pencil too.","201","Session 2","word4","47","copula_be","Zer","250","hat","250","are","250","oldezur","350","and","250","zer","250","pencil","355","too.","285","","","",""
